a,b,dia_juliano,d,e,f,g,h
101,2023,144,2400.0,12.65,0.0,22.59,0.0
101,2023,144,1.0,12.65,0.0,22.58,0.0
101,2023,144,2.0,12.65,0.0,22.56,0.0
101,2023,144,3.0,12.65,0.0,22.52,0.0
101,2023,144,4.0,12.65,0.0,22.49,0.0
101,2023,144,5.0,12.65,0.0,22.47,0.0
101,2023,144,6.0,12.65,0.0,22.46,0.0
101,2023,144,7.0,12.65,0.0,22.43,0.0
101,2023,144,8.0,12.65,0.0,22.42,0.0
101,2023,144,9.0,12.65,0.0,22.39,0.0
101,2023,144,10.0,12.64,0.0,22.35,0.0
101,2023,144,11.0,12.65,0.0,22.34,0.0
101,2023,144,12.0,12.65,0.0,22.33,0.0
101,2023,144,13.0,12.64,0.0,22.32,0.0
101,2023,144,14.0,12.65,0.0,22.3,0.0
101,2023,144,15.0,12.65,0.0,22.3,0.0
101,2023,144,16.0,12.65,0.0,22.3,0.0
101,2023,144,17.0,12.65,0.0,22.3,0.0
101,2023,144,18.0,12.65,0.0,22.31,0.0
101,2023,144,19.0,12.65,0.0,22.33,0.0
101,2023,144,20.0,12.65,0.0,22.34,0.0
101,2023,144,21.0,12.64,0.0,22.36,0.0
101,2023,144,22.0,12.64,0.0,22.37,0.0
101,2023,144,23.0,12.65,0.0,22.36,0.0
101,2023,144,24.0,12.64,0.0,22.35,0.0
101,2023,144,25.0,12.64,0.0,22.36,0.0
101,2023,144,26.0,12.65,0.0,22.37,0.0
101,2023,144,27.0,12.64,0.0,22.36,0.0
101,2023,144,28.0,12.64,0.0,22.34,0.0
101,2023,144,29.0,12.64,0.0,22.32,0.0
101,2023,144,30.0,12.64,0.0,22.29,0.0
101,2023,144,31.0,12.64,0.0,22.27,0.0
101,2023,144,32.0,12.64,0.0,22.24,0.0
101,2023,144,33.0,12.64,0.0,22.2,0.0
101,2023,144,34.0,12.64,0.0,22.17,0.0
101,2023,144,35.0,12.64,0.0,22.15,0.0
101,2023,144,36.0,12.64,0.0,22.12,0.0
101,2023,144,37.0,12.64,0.0,22.11,0.0
101,2023,144,38.0,12.64,0.0,22.14,0.0
101,2023,144,39.0,12.64,0.0,22.15,0.0
101,2023,144,40.0,12.64,0.0,22.19,0.0
101,2023,144,41.0,12.64,0.0,22.23,0.0
