a,b,dia_juliano,d,e,f,g,h
101,2023,88,530.0,12.73,4.681,23.28,0.0
101,2023,88,531.0,12.73,5.217,23.28,0.0
101,2023,88,532.0,12.73,5.724,23.27,0.0
101,2023,88,533.0,12.73,6.288,23.28,0.0
101,2023,88,534.0,12.73,6.965,23.27,0.0
101,2023,88,535.0,12.73,7.61,23.27,0.0
101,2023,88,536.0,12.73,8.04,23.27,0.0
101,2023,88,537.0,12.73,8.37,23.28,0.0
101,2023,88,538.0,12.73,11.0,23.29,0.0
101,2023,88,539.0,12.73,12.24,23.3,0.0
101,2023,88,540.0,12.73,13.56,23.31,0.0
101,2023,88,541.0,12.73,16.02,23.32,0.0
101,2023,88,542.0,12.73,16.58,23.32,0.0
101,2023,88,543.0,12.73,16.16,23.31,0.0
101,2023,88,544.0,12.73,15.11,23.3,0.0
101,2023,88,545.0,12.73,14.21,23.29,0.0
101,2023,88,546.0,12.73,14.27,23.3,0.0
101,2023,88,547.0,12.74,17.26,23.29,0.0
101,2023,88,548.0,12.76,21.8,23.32,0.0
101,2023,88,549.0,12.78,27.63,23.37,0.0
101,2023,88,550.0,12.82,32.4,23.41,0.0
101,2023,88,551.0,12.84,35.13,23.44,0.0
101,2023,88,552.0,12.87,35.59,23.44,0.0
101,2023,88,553.0,12.89,34.88,23.44,0.0
101,2023,88,554.0,12.91,33.7,23.43,0.0
101,2023,88,555.0,12.92,32.54,23.43,0.0
101,2023,88,556.0,12.93,31.64,23.42,0.0
101,2023,88,557.0,12.94,31.07,23.44,0.0
101,2023,88,558.0,12.94,29.69,23.44,0.0
101,2023,88,559.0,12.95,30.2,23.43,0.0
101,2023,88,600.0,12.95,30.74,23.44,0.0
101,2023,88,601.0,12.95,30.31,23.47,0.0
101,2023,88,602.0,12.96,29.78,23.47,0.0
101,2023,88,603.0,12.98,32.12,23.5,0.0
101,2023,88,604.0,13.04,42.35,23.5,0.0
101,2023,88,605.0,13.16,61.47,23.52,0.0
101,2023,88,606.0,13.22,91.3,23.54,0.0
