a,b,dia_juliano,d,e,f,g,h
101,2023,84,530.0,12.68,6.965,22.66,0.0
101,2023,84,531.0,12.68,8.26,22.63,0.0
101,2023,84,532.0,12.69,9.53,22.62,0.0
101,2023,84,533.0,12.7,10.46,22.63,0.0
101,2023,84,534.0,12.71,11.56,22.62,0.0
101,2023,84,535.0,12.72,12.55,22.6,0.0
101,2023,84,536.0,12.73,13.65,22.61,0.0
101,2023,84,537.0,12.74,14.92,22.61,0.0
101,2023,84,538.0,12.75,16.1,22.62,0.0
101,2023,84,539.0,12.76,17.17,22.63,0.0
101,2023,84,540.0,12.78,18.3,22.64,0.0
101,2023,84,541.0,12.79,19.46,22.64,0.0
101,2023,84,542.0,12.81,21.23,22.61,0.0
101,2023,84,543.0,12.83,24.48,22.62,0.0
101,2023,84,544.0,12.85,27.69,22.69,0.0
101,2023,84,545.0,12.88,33.39,22.65,0.0
101,2023,84,546.0,12.9,38.18,22.67,0.0
101,2023,84,547.0,12.94,40.27,22.68,0.0
101,2023,84,548.0,13.0,42.52,22.69,0.0
101,2023,84,549.0,13.05,44.95,22.73,0.0
101,2023,84,550.0,13.1,46.67,22.78,0.0
101,2023,84,551.0,13.18,48.47,22.81,0.0
101,2023,84,552.0,13.23,50.78,22.81,0.0
101,2023,84,553.0,13.24,52.56,22.83,0.0
101,2023,84,554.0,13.24,51.46,22.87,0.0
101,2023,84,555.0,13.24,49.94,22.9,0.0
101,2023,84,556.0,13.23,51.72,22.95,0.0
101,2023,84,557.0,13.23,53.29,22.98,0.0
101,2023,84,558.0,13.23,53.15,23.0,0.0
101,2023,84,559.0,13.23,53.24,23.01,0.0
101,2023,84,600.0,13.24,59.44,23.05,0.0
101,2023,84,601.0,13.23,64.32,23.09,0.0
101,2023,84,602.0,13.23,67.79,23.13,0.0
101,2023,84,603.0,13.23,71.6,23.18,0.0
101,2023,84,604.0,13.23,76.8,23.18,0.0
101,2023,84,605.0,13.23,84.1,23.18,0.0
101,2023,84,606.0,13.23,91.6,23.21,0.0
101,2023,84,607.0,13.23,98.7,23.26,0.0
101,2023,84,608.0,13.23,103.3,23.29,0.0
101,2023,84,609.0,13.23,107.3,23.41,0.0
101,2023,84,610.0,13.23,110.6,23.44,0.0
101,2023,84,611.0,13.23,113.2,23.45,0.0
101,2023,84,612.0,13.23,115.4,23.49,0.0
101,2023,84,613.0,13.23,118.0,23.6,0.0
101,2023,84,614.0,13.22,119.6,23.7,0.0
101,2023,84,615.0,13.22,120.9,23.76,0.0
101,2023,84,616.0,13.22,123.6,23.86,0.0
101,2023,84,617.0,13.22,124.2,23.95,0.0
101,2023,84,618.0,13.22,126.2,23.9,0.0
101,2023,84,619.0,13.22,129.7,23.82,0.0
101,2023,84,620.0,13.22,133.9,23.89,0.0
101,2023,84,621.0,13.22,137.9,24.04,0.0
101,2023,84,622.0,13.22,141.6,24.15,0.0
101,2023,84,623.0,13.22,146.5,24.22,0.0
101,2023,84,624.0,13.22,150.0,24.18,0.0
101,2023,84,625.0,13.22,155.2,24.42,0.0
101,2023,84,626.0,13.21,159.7,24.53,0.0
101,2023,84,627.0,13.21,161.5,24.51,0.0
101,2023,84,628.0,13.21,164.5,24.52,0.0
101,2023,84,629.0,13.21,171.8,24.54,0.0
101,2023,84,630.0,13.21,180.7,24.69,0.0
101,2023,84,631.0,13.21,188.6,24.74,0.0
101,2023,84,632.0,13.21,193.4,24.8,0.0
101,2023,84,633.0,13.21,196.8,24.8,0.0
101,2023,84,634.0,13.21,200.4,24.93,0.0
101,2023,84,635.0,13.21,206.8,25.04,0.0
101,2023,84,636.0,13.21,146.1,25.02,0.0
101,2023,84,637.0,13.2,80.8,25.1,0.0
101,2023,84,638.0,13.2,76.1,25.06,0.0
101,2023,84,639.0,13.2,118.4,25.04,0.0
101,2023,84,640.0,13.21,164.7,25.11,0.0
