a,b,dia_juliano,d,e,f,g,h
101,2023,291,0.0,11.93,0.0,21.06,0.0
101,2023,291,1.0,11.93,0.0,21.04,0.0
101,2023,291,2.0,11.93,0.0,21.02,0.0
101,2023,291,3.0,11.93,0.0,21.0,0.0
101,2023,291,4.0,11.93,0.0,20.99,0.0
101,2023,291,5.0,11.93,0.0,20.98,0.0
101,2023,291,6.0,11.93,0.0,20.97,0.0
101,2023,291,7.0,11.93,0.0,20.97,0.0
101,2023,291,8.0,11.93,0.0,20.97,0.0
101,2023,291,9.0,11.93,0.0,20.95,0.0
101,2023,291,10.0,11.93,0.0,20.94,0.0
101,2023,291,11.0,11.93,0.0,20.93,0.0
101,2023,291,12.0,11.93,0.0,20.91,0.0
101,2023,291,13.0,11.93,0.0,20.9,0.0
101,2023,291,14.0,11.93,0.0,20.89,0.0
101,2023,291,15.0,11.93,0.0,20.88,0.0
101,2023,291,16.0,11.93,0.0,20.88,0.0
101,2023,291,17.0,11.93,0.0,20.88,0.0
101,2023,291,18.0,11.93,0.0,20.88,0.0
101,2023,291,19.0,11.93,0.0,20.89,0.0
101,2023,291,20.0,11.93,0.0,20.89,0.0
101,2023,291,21.0,11.93,0.0,20.88,0.0
101,2023,291,22.0,11.93,0.0,20.87,0.0
101,2023,291,23.0,11.93,0.0,20.86,0.0
101,2023,291,24.0,11.92,0.0,20.85,0.0
101,2023,291,25.0,11.93,0.0,20.85,0.0
101,2023,291,26.0,11.92,0.0,20.86,0.0
101,2023,291,27.0,11.92,0.0,20.86,0.0
101,2023,291,28.0,11.92,0.0,20.86,0.0
101,2023,291,29.0,11.91,0.0,20.88,0.0
101,2023,291,30.0,11.92,0.0,20.91,0.0
101,2023,291,31.0,11.92,0.0,20.91,0.0
101,2023,291,32.0,11.92,0.0,20.9,0.0
101,2023,291,33.0,11.92,0.0,20.9,0.0
101,2023,291,34.0,11.92,0.0,20.9,0.0
101,2023,291,35.0,11.92,0.0,20.9,0.0
101,2023,291,36.0,11.91,0.0,20.9,0.0
101,2023,291,37.0,11.91,0.0,20.89,0.0
101,2023,291,38.0,11.91,0.0,20.87,0.0
101,2023,291,39.0,11.92,0.0,20.87,0.0
101,2023,291,40.0,11.91,0.0,20.86,0.0
101,2023,291,41.0,11.91,0.0,20.86,0.0
101,2023,291,42.0,11.91,0.0,20.83,0.0
101,2023,291,43.0,11.91,0.0,20.81,0.0
101,2023,291,44.0,11.91,0.0,20.78,0.0
101,2023,291,45.0,11.91,0.0,20.76,0.0
101,2023,291,46.0,11.91,0.0,20.75,0.0
101,2023,291,47.0,11.91,0.0,20.75,0.0
101,2023,291,48.0,11.91,0.0,20.74,0.0
101,2023,291,49.0,11.91,0.0,20.74,0.0
101,2023,291,50.0,11.91,0.0,20.74,0.0
101,2023,291,51.0,11.91,0.0,20.73,0.0
101,2023,291,52.0,11.91,0.0,20.72,0.0
101,2023,291,53.0,11.91,0.0,20.72,0.0
101,2023,291,54.0,11.91,0.0,20.7,0.0
101,2023,291,55.0,11.91,0.0,20.7,0.0
101,2023,291,56.0,11.91,0.0,20.7,0.0
101,2023,291,57.0,11.91,0.0,20.69,0.0
101,2023,291,58.0,11.91,0.0,20.69,0.0
101,2023,291,59.0,11.91,0.0,20.68,0.0
101,2023,291,100.0,11.91,0.0,20.7,0.0
101,2023,291,101.0,11.91,0.0,20.69,0.0
101,2023,291,102.0,11.9,0.0,20.67,0.0
101,2023,291,103.0,11.91,0.0,20.65,0.0
101,2023,291,104.0,11.91,0.0,20.65,0.0
101,2023,291,105.0,11.91,0.0,20.64,0.0
101,2023,291,106.0,11.91,0.0,20.63,0.0
101,2023,291,107.0,11.9,0.0,20.62,0.0
101,2023,291,108.0,11.9,0.0,20.61,0.0
101,2023,291,109.0,11.9,0.0,20.61,0.0
101,2023,291,110.0,11.9,0.0,20.61,0.0
101,2023,291,111.0,11.9,0.0,20.61,0.0
101,2023,291,112.0,11.91,0.0,20.6,0.0
101,2023,291,113.0,11.91,0.0,20.58,0.0
101,2023,291,114.0,11.92,0.0,20.56,0.0
101,2023,291,115.0,11.92,0.0,20.54,0.0
101,2023,291,116.0,11.91,0.0,20.52,0.0
101,2023,291,117.0,11.92,0.0,20.5,0.0
101,2023,291,118.0,11.92,0.0,20.49,0.0
101,2023,291,119.0,11.92,0.0,20.47,0.0
101,2023,291,120.0,11.92,0.0,20.45,0.0
101,2023,291,121.0,11.92,0.0,20.44,0.0
101,2023,291,122.0,11.91,0.0,20.43,0.0
101,2023,291,123.0,11.91,0.0,20.42,0.0
101,2023,291,124.0,11.91,0.0,20.41,0.0
101,2023,291,125.0,11.91,0.0,20.4,0.0
101,2023,291,126.0,11.91,0.0,20.39,0.0
101,2023,291,127.0,11.91,0.0,20.4,0.0
101,2023,291,128.0,11.91,0.0,20.39,0.0
101,2023,291,129.0,11.92,0.0,20.38,0.0
101,2023,291,130.0,11.91,0.0,20.37,0.0
101,2023,291,131.0,11.91,0.0,20.35,0.0
101,2023,291,132.0,11.91,0.0,20.33,0.0
101,2023,291,133.0,11.91,0.0,20.31,0.0
101,2023,291,134.0,11.91,0.0,20.28,0.0
101,2023,291,135.0,11.91,0.0,20.26,0.0
101,2023,291,136.0,11.91,0.0,20.25,0.0
101,2023,291,137.0,11.91,0.0,20.26,0.0
101,2023,291,138.0,11.9,0.0,20.27,0.0
101,2023,291,139.0,11.9,0.0,20.28,0.0
101,2023,291,140.0,11.9,0.0,20.29,0.0
101,2023,291,141.0,11.9,0.0,20.29,0.0
101,2023,291,142.0,11.9,0.0,20.27,0.0
101,2023,291,143.0,11.9,0.0,20.26,0.0
101,2023,291,144.0,11.9,0.0,20.27,0.0
101,2023,291,145.0,11.9,0.0,20.26,0.0
101,2023,291,146.0,11.89,0.0,20.24,0.0
