a,b,dia_juliano,d,e,f,g,h
101,2022,356,1,12.72,0.0,23.49,0.0
101,2022,356,2,12.72,0.0,23.49,0.0
101,2022,356,3,12.72,0.0,23.5,0.0
101,2022,356,4,12.72,0.0,23.48,0.0
101,2022,356,5,12.72,0.0,23.47,0.0
101,2022,356,6,12.72,0.0,23.46,0.0
101,2022,356,7,12.72,0.0,23.42,0.0
101,2022,356,8,12.71,0.0,23.44,0.0
101,2022,356,9,12.72,0.0,23.42,0.0
101,2022,356,10,12.71,0.0,23.42,0.0
101,2022,356,11,12.71,0.0,23.42,0.0
101,2022,356,12,12.71,0.0,23.39,0.0
101,2022,356,13,12.71,0.0,23.37,0.0
101,2022,356,14,12.71,0.0,23.38,0.0
101,2022,356,15,12.71,0.0,23.35,0.0
101,2022,356,16,12.71,0.0,23.34,0.0
101,2022,356,17,12.71,0.0,23.35,0.0
101,2022,356,18,12.71,0.0,23.35,0.0
101,2022,356,19,12.71,0.0,23.35,0.0
101,2022,356,20,12.71,0.0,23.37,0.0
101,2022,356,21,12.71,0.0,23.37,0.0
101,2022,356,22,12.71,0.0,23.37,0.0
101,2022,356,23,12.71,0.0,23.37,0.0
101,2022,356,24,12.71,0.0,23.37,0.0
101,2022,356,25,12.71,0.0,23.36,0.0
101,2022,356,26,12.71,0.0,23.37,0.0
101,2022,356,27,12.71,0.0,23.36,0.0
101,2022,356,28,12.71,0.0,23.35,0.0
101,2022,356,29,12.71,0.0,23.34,0.0
101,2022,356,30,12.71,0.0,23.33,0.0
101,2022,356,31,12.71,0.0,23.34,0.0
101,2022,356,32,12.71,0.0,23.32,0.0
101,2022,356,33,12.71,0.0,23.29,0.0
101,2022,356,34,12.71,0.0,23.26,0.0
101,2022,356,35,12.71,0.0,23.23,0.0
101,2022,356,36,12.71,0.0,23.16,0.0
101,2022,356,37,12.71,0.0,23.12,0.0
101,2022,356,38,12.71,0.0,23.1,0.0
101,2022,356,39,12.71,0.0,23.08,0.0
101,2022,356,40,12.71,0.0,23.07,0.0
101,2022,356,41,12.71,0.0,23.06,0.0
101,2022,356,42,12.71,0.0,23.06,0.0
101,2022,356,43,12.71,0.0,23.07,0.0
101,2022,356,44,12.7,0.0,23.06,0.0
101,2022,356,45,12.7,0.0,23.05,0.0
101,2022,356,46,12.7,0.0,23.04,0.0
101,2022,356,47,12.7,0.0,23.05,0.0
101,2022,356,48,12.7,0.0,23.05,0.0
101,2022,356,49,12.7,0.0,23.06,0.0
101,2022,356,50,12.7,0.0,23.04,0.0
101,2022,356,51,12.7,0.0,23.03,0.0
101,2022,356,52,12.7,0.0,23.02,0.0
101,2022,356,53,12.7,0.0,23.01,0.0
101,2022,356,54,12.7,0.0,23.0,0.0
101,2022,356,55,12.7,0.0,23.0,0.0
101,2022,356,56,12.7,0.0,23.0,0.0
101,2022,356,57,12.7,0.0,23.0,0.0
101,2022,356,58,12.7,0.0,23.0,0.0
101,2022,356,59,12.7,0.0,23.01,0.0
101,2022,356,100,12.7,0.0,22.99,0.0
101,2022,356,101,12.7,0.0,22.99,0.0
101,2022,356,102,12.7,0.0,22.99,0.0
101,2022,356,103,12.7,0.0,22.99,0.0
101,2022,356,104,12.7,0.0,22.98,0.0
101,2022,356,105,12.7,0.0,22.98,0.0
101,2022,356,106,12.7,0.0,22.97,0.0
101,2022,356,107,12.7,0.0,22.95,0.0
101,2022,356,108,12.69,0.0,22.94,0.0
101,2022,356,109,12.69,0.0,22.94,0.0
101,2022,356,110,12.69,0.0,22.94,0.0
101,2022,356,111,12.69,0.0,22.94,0.0
101,2022,356,112,12.69,0.0,22.94,0.0
101,2022,356,113,12.69,0.0,22.93,0.0
101,2022,356,114,12.69,0.0,22.92,0.0
101,2022,356,115,12.69,0.0,22.9,0.0
101,2022,356,116,12.69,0.0,22.86,0.0
101,2022,356,117,12.69,0.0,22.84,0.0
101,2022,356,118,12.69,0.0,22.83,0.0
101,2022,356,119,12.69,0.0,22.81,0.0
101,2022,356,120,12.69,0.0,22.8,0.0
101,2022,356,121,12.69,0.0,22.78,0.0
101,2022,356,122,12.69,0.0,22.73,0.0
101,2022,356,123,12.69,0.0,22.72,0.0
101,2022,356,124,12.69,0.0,22.72,0.0
101,2022,356,125,12.69,0.0,22.73,0.0
101,2022,356,126,12.69,0.0,22.72,0.0
101,2022,356,127,12.69,0.0,22.72,0.0
101,2022,356,128,12.69,0.0,22.71,0.0
101,2022,356,129,12.69,0.0,22.74,0.0
101,2022,356,130,12.69,0.0,22.74,0.0
101,2022,356,131,12.69,0.0,22.76,0.0
101,2022,356,132,12.69,0.0,22.76,0.0
101,2022,356,133,12.69,0.0,22.76,0.0
101,2022,356,134,12.68,0.0,22.76,0.0
101,2022,356,135,12.69,0.0,22.78,0.0
101,2022,356,136,12.69,0.0,22.78,0.0
101,2022,356,137,12.69,0.0,22.78,0.0
101,2022,356,138,12.69,0.0,22.76,0.0
101,2022,356,139,12.68,0.0,22.74,0.0
101,2022,356,140,12.68,0.0,22.72,0.0
101,2022,356,141,12.68,0.0,22.71,0.0
101,2022,356,142,12.68,0.0,22.7,0.0
101,2022,356,143,12.68,0.0,22.71,0.0
101,2022,356,144,12.68,0.0,22.73,0.0
101,2022,356,145,12.68,0.0,22.72,0.0
101,2022,356,146,12.68,0.0,22.71,0.0
101,2022,356,147,12.68,0.0,22.7,0.0
101,2022,356,148,12.68,0.0,22.71,0.0
101,2022,356,149,12.68,0.0,22.71,0.0
101,2022,356,150,12.68,0.0,22.68,0.0
101,2022,356,151,12.68,0.0,22.67,0.0
101,2022,356,152,12.68,0.0,22.66,0.0
101,2022,356,153,12.68,0.0,22.66,0.0
101,2022,356,154,12.68,0.0,22.67,0.0
101,2022,356,155,12.68,0.0,22.67,0.0
101,2022,356,156,12.68,0.0,22.65,0.0
101,2022,356,157,12.68,0.0,22.61,0.0
101,2022,356,158,12.68,0.0,22.63,0.0
101,2022,356,159,12.68,0.0,22.6,0.0
101,2022,356,200,12.68,0.0,22.59,0.0
101,2022,356,201,12.68,0.0,22.54,0.0
101,2022,356,202,12.68,0.0,22.54,0.0
101,2022,356,203,12.67,0.0,22.54,0.0
101,2022,356,204,12.68,0.0,22.53,0.0
101,2022,356,205,12.67,0.0,22.5,0.0
101,2022,356,206,12.67,0.0,22.49,0.0
101,2022,356,207,12.67,0.0,22.5,0.0
101,2022,356,208,12.67,0.0,22.52,0.0
101,2022,356,209,12.67,0.0,22.5,0.0
101,2022,356,210,12.67,0.0,22.51,0.0
101,2022,356,211,12.67,0.0,22.52,0.0
101,2022,356,212,12.67,0.0,22.52,0.0
101,2022,356,213,12.67,0.0,22.5,0.0
101,2022,356,214,12.67,0.0,22.51,0.0
101,2022,356,215,12.67,0.0,22.49,0.0
101,2022,356,216,12.67,0.0,22.47,0.0
101,2022,356,217,12.67,0.0,22.45,0.0
101,2022,356,218,12.67,0.0,22.45,0.0
101,2022,356,219,12.67,0.0,22.44,0.0
101,2022,356,220,12.67,0.0,22.46,0.0
101,2022,356,221,12.67,0.0,22.45,0.0
101,2022,356,222,12.67,0.0,22.45,0.0
101,2022,356,223,12.67,0.0,22.45,0.0
101,2022,356,224,12.67,0.0,22.46,0.0
101,2022,356,225,12.67,0.0,22.48,0.0
101,2022,356,226,12.67,0.0,22.47,0.0
101,2022,356,227,12.67,0.0,22.44,0.0
101,2022,356,228,12.67,0.0,22.45,0.0
101,2022,356,229,12.67,0.0,22.43,0.0
101,2022,356,230,12.67,0.0,22.42,0.0
101,2022,356,231,12.67,0.0,22.44,0.0
101,2022,356,232,12.67,0.0,22.44,0.0
101,2022,356,233,12.67,0.0,22.44,0.0
101,2022,356,234,12.67,0.0,22.44,0.0
101,2022,356,235,12.67,0.0,22.42,0.0
101,2022,356,236,12.66,0.0,22.41,0.0
101,2022,356,237,12.67,0.0,22.41,0.0
101,2022,356,238,12.67,0.0,22.4,0.0
101,2022,356,239,12.66,0.0,22.38,0.0
101,2022,356,240,12.66,0.0,22.35,0.0
101,2022,356,241,12.66,0.0,22.36,0.0
101,2022,356,242,12.66,0.0,22.33,0.0
101,2022,356,243,12.66,0.0,22.31,0.0
101,2022,356,244,12.66,0.0,22.28,0.0
101,2022,356,245,12.66,0.0,22.24,0.0
101,2022,356,246,12.66,0.0,22.26,0.0
101,2022,356,247,12.66,0.0,22.24,0.0
101,2022,356,248,12.66,0.0,22.24,0.0
101,2022,356,249,12.66,0.0,22.24,0.0
101,2022,356,250,12.66,0.0,22.23,0.0
101,2022,356,251,12.66,0.0,22.22,0.0
101,2022,356,252,12.66,0.0,22.23,0.0
