a,b,dia_juliano,d,e,f,g,h
101,2022,301,2400,12.81,0,22.2,0
101,2022,301,1,12.81,0,22.21,0
101,2022,301,2,12.81,0,22.2,0
101,2022,301,3,12.81,0,22.25,0
101,2022,301,4,12.81,0,22.28,0
101,2022,301,5,12.81,0,22.28,0
101,2022,301,6,12.81,0,22.27,0
101,2022,301,7,12.81,0,22.27,0
101,2022,301,8,12.81,0,22.27,0
101,2022,301,9,12.81,0,22.26,0
101,2022,301,10,12.81,0,22.25,0
101,2022,301,11,12.81,0,22.24,0
101,2022,301,12,12.81,0,22.23,0
101,2022,301,13,12.81,0,22.21,0
101,2022,301,14,12.81,0,22.2,0
101,2022,301,15,12.81,0,22.2,0
101,2022,301,16,12.81,0,22.18,0
101,2022,301,17,12.81,0,22.18,0
101,2022,301,18,12.81,0,22.17,0
101,2022,301,19,12.81,0,22.16,0
101,2022,301,20,12.81,0,22.15,0
101,2022,301,21,12.81,0,22.13,0
101,2022,301,22,12.81,0,22.11,0
101,2022,301,23,12.81,0,22.11,0
101,2022,301,24,12.81,0,22.13,0
101,2022,301,25,12.81,0,22.11,0
101,2022,301,26,12.81,0,22.08,0
101,2022,301,27,12.81,0,22.08,0
101,2022,301,28,12.81,0,22.07,0
101,2022,301,29,12.81,0,22.06,0
101,2022,301,30,12.81,0,22.05,0
101,2022,301,31,12.81,0,22.05,0
101,2022,301,32,12.81,0,22.12,0
101,2022,301,33,12.81,0,22.14,0
101,2022,301,34,12.81,0,22.16,0
101,2022,301,35,12.81,0,22.18,0
101,2022,301,36,12.81,0,22.2,0
101,2022,301,37,12.81,0,22.21,0
101,2022,301,38,12.81,0,22.13,0
101,2022,301,39,12.81,0,22.11,0
101,2022,301,40,12.81,0,22.08,0
101,2022,301,41,12.81,0,22.09,0
101,2022,301,42,12.81,0,22.08,0
101,2022,301,43,12.81,0,22.06,0
101,2022,301,44,12.81,0,22.04,0
101,2022,301,45,12.8,0,22.04,0
101,2022,301,46,12.8,0,22.05,0
101,2022,301,47,12.8,0,22.06,0
101,2022,301,48,12.8,0,22.09,0
101,2022,301,49,12.8,0,22.1,0
101,2022,301,50,12.8,0,22.11,0
101,2022,301,51,12.8,0,22.13,0
101,2022,301,52,12.8,0,22.12,0
101,2022,301,53,12.8,0,22.12,0
101,2022,301,54,12.8,0,22.16,0
101,2022,301,55,12.8,0,22.15,0
101,2022,301,56,12.8,0,22.16,0
101,2022,301,57,12.8,0,22.16,0
101,2022,301,58,12.8,0,22.17,0
101,2022,301,59,12.8,0,22.16,0
101,2022,301,100,12.8,0,22.15,0
101,2022,301,101,12.8,0,22.14,0
101,2022,301,102,12.8,0,22.14,0
101,2022,301,103,12.8,0,22.13,0
101,2022,301,104,12.8,0,22.1,0
101,2022,301,105,12.8,0,22.1,0
101,2022,301,106,12.8,0,22.08,0
101,2022,301,107,12.8,0,22.07,0
101,2022,301,108,12.8,0,22.07,0
101,2022,301,109,12.8,0,22.08,0
101,2022,301,110,12.8,0,22.1,0
101,2022,301,111,12.8,0,22.09,0
101,2022,301,112,12.8,0,22.09,0
101,2022,301,113,12.8,0,22.1,0
101,2022,301,114,12.8,0,22.08,0
101,2022,301,115,12.8,0,22.02,0
101,2022,301,116,12.8,0,21.99,0
101,2022,301,117,12.8,0,21.95,0
101,2022,301,118,12.8,0,21.93,0
101,2022,301,119,12.8,0,21.94,0
101,2022,301,120,12.8,0,21.93,0
101,2022,301,121,12.79,0,21.95,0
101,2022,301,122,12.79,0,21.97,0
101,2022,301,123,12.8,0,22.01,0
101,2022,301,124,12.79,0,22.01,0
101,2022,301,125,12.79,0,22.02,0
101,2022,301,126,12.79,0,21.97,0
101,2022,301,127,12.79,0,21.98,0
101,2022,301,128,12.79,0,22.01,0
101,2022,301,129,12.79,0,22.05,0
101,2022,301,130,12.79,0,22.08,0
101,2022,301,131,12.79,0,22.1,0
101,2022,301,132,12.79,0,22.1,0
101,2022,301,133,12.79,0,22.1,0
101,2022,301,134,12.79,0,22.09,0
101,2022,301,135,12.79,0,22.08,0
101,2022,301,136,12.79,0,22.07,0
101,2022,301,137,12.79,0,22.07,0
101,2022,301,138,12.79,0,22.07,0
101,2022,301,139,12.79,0,22.05,0
101,2022,301,140,12.79,0,22.04,0
101,2022,301,141,12.79,0,22.02,0
