a,b,dia_juliano,d,e,f,g,h
101,2022,362,1,12.72,0.0,22.27,0.0
101,2022,362,2,12.72,0.0,22.27,0.0
101,2022,362,3,12.71,0.0,22.26,0.0
101,2022,362,4,12.71,0.0,22.26,0.0
101,2022,362,5,12.71,0.0,22.29,0.0
101,2022,362,6,12.71,0.0,22.32,0.0
101,2022,362,7,12.71,0.0,22.32,0.0
101,2022,362,8,12.71,0.0,22.33,0.0
101,2022,362,9,12.71,0.0,22.32,0.0
101,2022,362,10,12.71,0.0,22.3,0.0
101,2022,362,11,12.71,0.0,22.29,0.0
101,2022,362,12,12.71,0.0,22.29,0.0
101,2022,362,13,12.71,0.0,22.29,0.0
101,2022,362,14,12.71,0.0,22.29,0.0
101,2022,362,15,12.71,0.0,22.29,0.0
101,2022,362,16,12.71,0.0,22.29,0.0
101,2022,362,17,12.71,0.0,22.28,0.0
101,2022,362,18,12.71,0.0,22.28,0.0
101,2022,362,19,12.71,0.0,22.27,0.0
101,2022,362,20,12.71,0.0,22.27,0.0
101,2022,362,21,12.71,0.0,22.28,0.0
101,2022,362,22,12.71,0.0,22.29,0.0
101,2022,362,23,12.71,0.0,22.28,0.0
101,2022,362,24,12.71,0.0,22.29,0.0
101,2022,362,25,12.71,0.0,22.31,0.0
101,2022,362,26,12.71,0.0,22.31,0.0
101,2022,362,27,12.71,0.0,22.31,0.0
101,2022,362,28,12.71,0.0,22.3,0.0
101,2022,362,29,12.71,0.0,22.3,0.0
101,2022,362,30,12.71,0.0,22.28,0.0
101,2022,362,31,12.71,0.0,22.23,0.0
101,2022,362,32,12.71,0.0,22.22,0.0
101,2022,362,33,12.71,0.0,22.21,0.0
101,2022,362,34,12.71,0.0,22.17,0.0
101,2022,362,35,12.71,0.0,22.14,0.0
101,2022,362,36,12.71,0.0,22.12,0.0
101,2022,362,37,12.71,0.0,22.12,0.0
101,2022,362,38,12.71,0.0,22.12,0.0
101,2022,362,39,12.71,0.0,22.11,0.0
101,2022,362,40,12.71,0.0,22.1,0.0
101,2022,362,41,12.71,0.0,22.11,0.0
101,2022,362,42,12.71,0.0,22.15,0.0
101,2022,362,43,12.71,0.0,22.18,0.0
101,2022,362,44,12.7,0.0,22.18,0.0
101,2022,362,45,12.7,0.0,22.17,0.0
101,2022,362,46,12.7,0.0,22.15,0.0
101,2022,362,47,12.7,0.0,22.13,0.0
101,2022,362,48,12.7,0.0,22.12,0.0
101,2022,362,49,12.7,0.0,22.12,0.0
101,2022,362,50,12.7,0.0,22.13,0.0
101,2022,362,51,12.7,0.0,22.14,0.0
101,2022,362,52,12.7,0.0,22.14,0.0
101,2022,362,53,12.7,0.0,22.16,0.0
101,2022,362,54,12.7,0.0,22.16,0.0
101,2022,362,55,12.7,0.0,22.11,0.0
101,2022,362,56,12.7,0.0,22.07,0.0
101,2022,362,57,12.7,0.0,21.99,0.0
101,2022,362,58,12.7,0.0,21.97,0.0
101,2022,362,59,12.7,0.0,21.97,0.0
101,2022,362,100,12.7,0.0,21.98,0.0
101,2022,362,101,12.7,0.0,21.96,0.0
101,2022,362,102,12.7,0.0,21.94,0.0
101,2022,362,103,12.7,0.0,21.97,0.0
101,2022,362,104,12.7,0.0,21.95,0.0
101,2022,362,105,12.7,0.0,21.98,0.0
101,2022,362,106,12.7,0.0,21.99,0.0
101,2022,362,107,12.7,0.0,22.01,0.0
101,2022,362,108,12.7,0.0,22.01,0.0
101,2022,362,109,12.7,0.0,22.03,0.0
101,2022,362,110,12.7,0.0,22.06,0.0
101,2022,362,111,12.69,0.0,22.06,0.0
101,2022,362,112,12.7,0.0,22.08,0.0
101,2022,362,113,12.69,0.0,22.05,0.0
101,2022,362,114,12.69,0.0,22.04,0.0
101,2022,362,115,12.69,0.0,22.02,0.0
101,2022,362,116,12.69,0.0,22.02,0.0
101,2022,362,117,12.69,0.0,22.02,0.0
101,2022,362,118,12.69,0.0,22.0,0.0
101,2022,362,119,12.69,0.0,21.99,0.0
101,2022,362,120,12.69,0.0,21.95,0.0
101,2022,362,121,12.69,0.0,21.93,0.0
101,2022,362,122,12.69,0.0,21.92,0.0
101,2022,362,123,12.69,0.0,21.91,0.0
101,2022,362,124,12.69,0.0,21.9,0.0
101,2022,362,125,12.69,0.0,21.91,0.0
101,2022,362,126,12.69,0.0,21.94,0.0
101,2022,362,127,12.69,0.0,21.94,0.0
101,2022,362,128,12.69,0.0,21.92,0.0
101,2022,362,129,12.69,0.0,21.91,0.0
101,2022,362,130,12.69,0.0,21.9,0.0
101,2022,362,131,12.69,0.0,21.91,0.0
101,2022,362,132,12.69,0.0,21.98,0.0
101,2022,362,133,12.69,0.0,22.0,0.0
101,2022,362,134,12.69,0.0,22.03,0.0
101,2022,362,135,12.69,0.0,22.02,0.0
101,2022,362,136,12.69,0.0,21.99,0.0
101,2022,362,137,12.69,0.0,21.97,0.0
101,2022,362,138,12.69,0.0,21.95,0.0
101,2022,362,139,12.69,0.0,21.92,0.0
101,2022,362,140,12.69,0.0,21.93,0.0
101,2022,362,141,12.69,0.0,21.92,0.0
101,2022,362,142,12.69,0.0,21.91,0.0
101,2022,362,143,12.68,0.0,21.91,0.0
101,2022,362,144,12.68,0.0,21.91,0.0
101,2022,362,145,12.68,0.0,21.91,0.0
101,2022,362,146,12.68,0.0,21.91,0.0
101,2022,362,147,12.68,0.0,21.92,0.0
101,2022,362,148,12.68,0.0,21.95,0.0
101,2022,362,149,12.68,0.0,21.96,0.0
101,2022,362,150,12.68,0.0,22.0,0.0
101,2022,362,151,12.68,0.0,22.01,0.0
101,2022,362,152,12.68,0.0,22.01,0.0
101,2022,362,153,12.68,0.0,21.98,0.0
101,2022,362,154,12.68,0.0,21.97,0.0
101,2022,362,155,12.68,0.0,21.97,0.0
101,2022,362,156,12.68,0.0,21.97,0.0
101,2022,362,157,12.68,0.0,21.98,0.0
101,2022,362,158,12.68,0.0,21.98,0.0
101,2022,362,159,12.68,0.0,21.97,0.0
101,2022,362,200,12.68,0.0,21.97,0.0
101,2022,362,201,12.68,0.0,21.97,0.0
101,2022,362,202,12.68,0.0,21.95,0.0
101,2022,362,203,12.68,0.0,21.94,0.0
101,2022,362,204,12.68,0.0,21.94,0.0
101,2022,362,205,12.68,0.0,21.93,0.0
101,2022,362,206,12.68,0.0,21.95,0.0
101,2022,362,207,12.68,0.0,21.97,0.0
101,2022,362,208,12.68,0.0,21.94,0.0
101,2022,362,209,12.68,0.0,21.95,0.0
101,2022,362,210,12.68,0.0,21.98,0.0
101,2022,362,211,12.68,0.0,21.98,0.0
101,2022,362,212,12.68,0.0,21.98,0.0
101,2022,362,213,12.68,0.0,21.97,0.0
101,2022,362,214,12.68,0.0,21.96,0.0
101,2022,362,215,12.68,0.0,21.95,0.0
101,2022,362,216,12.68,0.0,21.94,0.0
101,2022,362,217,12.68,0.0,21.93,0.0
101,2022,362,218,12.67,0.0,21.94,0.0
101,2022,362,219,12.68,0.0,21.95,0.0
101,2022,362,220,12.67,0.0,21.96,0.0
101,2022,362,221,12.67,0.0,21.97,0.0
101,2022,362,222,12.67,0.0,21.97,0.0
101,2022,362,223,12.67,0.0,21.97,0.0
101,2022,362,224,12.67,0.0,21.95,0.0
101,2022,362,225,12.67,0.0,21.93,0.0
101,2022,362,226,12.67,0.0,21.93,0.0
101,2022,362,227,12.67,0.0,21.93,0.0
101,2022,362,228,12.67,0.0,21.92,0.0
101,2022,362,229,12.67,0.0,21.92,0.0
101,2022,362,230,12.67,0.0,21.93,0.0
101,2022,362,231,12.67,0.0,21.92,0.0
101,2022,362,232,12.67,0.0,21.93,0.0
101,2022,362,233,12.67,0.0,21.94,0.0
101,2022,362,234,12.67,0.0,21.93,0.0
101,2022,362,235,12.67,0.0,21.95,0.0
101,2022,362,236,12.67,0.0,21.97,0.0
101,2022,362,237,12.67,0.0,21.97,0.0
101,2022,362,238,12.67,0.0,21.99,0.0
101,2022,362,239,12.67,0.0,21.99,0.0
101,2022,362,240,12.67,0.0,21.99,0.0
101,2022,362,241,12.66,0.0,21.99,0.0
101,2022,362,242,12.67,0.0,22.0,0.0
101,2022,362,243,12.66,0.0,22.01,0.0
101,2022,362,244,12.66,0.0,22.0,0.0
101,2022,362,245,12.67,0.0,22.0,0.0
101,2022,362,246,12.66,0.0,22.03,0.0
101,2022,362,247,12.66,0.0,22.02,0.0
101,2022,362,248,12.66,0.0,22.03,0.0
101,2022,362,249,12.66,0.0,22.03,0.0
101,2022,362,250,12.66,0.0,22.02,0.0
101,2022,362,251,12.66,0.0,22.0,0.0
101,2022,362,252,12.66,0.0,21.98,0.0
101,2022,362,253,12.66,0.0,21.97,0.0
101,2022,362,254,12.66,0.0,21.96,0.0
101,2022,362,255,12.66,0.0,21.95,0.0
101,2022,362,256,12.66,0.0,21.94,0.0
101,2022,362,257,12.66,0.0,21.92,0.0
101,2022,362,258,12.66,0.0,21.93,0.0
101,2022,362,259,12.66,0.0,21.91,0.0
101,2022,362,300,12.66,0.0,21.9,0.0
101,2022,362,301,12.66,0.0,21.9,0.0
101,2022,362,302,12.66,0.0,21.89,0.0
101,2022,362,303,12.66,0.0,21.88,0.0
101,2022,362,304,12.66,0.0,21.88,0.0
101,2022,362,305,12.66,0.0,21.88,0.0
101,2022,362,306,12.66,0.0,21.87,0.0
101,2022,362,307,12.66,0.0,21.87,0.0
101,2022,362,308,12.66,0.0,21.9,0.0
101,2022,362,309,12.66,0.0,21.91,0.0
101,2022,362,310,12.66,0.0,21.9,0.0
101,2022,362,311,12.66,0.0,21.89,0.0
101,2022,362,312,12.66,0.0,21.88,0.0
101,2022,362,313,12.66,0.0,21.87,0.0
101,2022,362,314,12.66,0.0,21.88,0.0
101,2022,362,315,12.66,0.0,21.87,0.0
101,2022,362,316,12.65,0.0,21.85,0.0
101,2022,362,317,12.65,0.0,21.83,0.0
101,2022,362,318,12.65,0.0,21.84,0.0
101,2022,362,319,12.65,0.0,21.83,0.0
101,2022,362,320,12.65,0.0,21.79,0.0
101,2022,362,321,12.65,0.0,21.77,0.0
101,2022,362,322,12.65,0.0,21.75,0.0
101,2022,362,323,12.65,0.0,21.73,0.0
101,2022,362,324,12.65,0.0,21.75,0.0
101,2022,362,325,12.65,0.0,21.74,0.0
101,2022,362,326,12.65,0.0,21.77,0.0
101,2022,362,327,12.65,0.0,21.79,0.0
101,2022,362,328,12.65,0.0,21.84,0.0
101,2022,362,329,12.65,0.0,21.87,0.0
101,2022,362,330,12.65,0.0,21.88,0.0
101,2022,362,331,12.65,0.0,21.89,0.0
101,2022,362,332,12.65,0.0,21.9,0.0
101,2022,362,333,12.65,0.0,21.9,0.0
101,2022,362,334,12.65,0.0,21.9,0.0
101,2022,362,335,12.65,0.0,21.92,0.0
101,2022,362,336,12.65,0.0,21.93,0.0
101,2022,362,337,12.65,0.0,21.94,0.0
101,2022,362,338,12.65,0.0,21.95,0.0
101,2022,362,339,12.65,0.0,21.96,0.0
101,2022,362,340,12.65,0.0,21.97,0.0
101,2022,362,341,12.65,0.0,21.98,0.0
101,2022,362,342,12.64,0.0,21.99,0.0
101,2022,362,343,12.64,0.0,22.01,0.0
101,2022,362,344,12.64,0.0,22.04,0.0
101,2022,362,345,12.64,0.0,22.05,0.0
101,2022,362,346,12.64,0.0,22.06,0.0
101,2022,362,347,12.64,0.0,22.07,0.0
101,2022,362,348,12.64,0.0,22.09,0.0
101,2022,362,349,12.64,0.0,22.1,0.0
101,2022,362,350,12.64,0.0,22.1,0.0
101,2022,362,351,12.64,0.0,22.11,0.0
101,2022,362,352,12.64,0.0,22.11,0.0
101,2022,362,353,12.64,0.0,22.11,0.0
101,2022,362,354,12.64,0.0,22.12,0.0
101,2022,362,355,12.64,0.0,22.12,0.0
101,2022,362,356,12.64,0.0,22.13,0.0
101,2022,362,357,12.64,0.0,22.13,0.0
101,2022,362,358,12.64,0.0,22.13,0.0
101,2022,362,359,12.64,0.0,22.13,0.0
101,2022,362,400,12.64,0.0,22.14,0.0
101,2022,362,401,12.64,0.0,22.14,0.0
101,2022,362,402,12.64,0.0,22.13,0.0
101,2022,362,403,12.64,0.0,22.15,0.0
101,2022,362,404,12.64,0.0,22.14,0.0
101,2022,362,405,12.64,0.0,22.15,0.0
101,2022,362,406,12.64,0.0,22.15,0.0
101,2022,362,407,12.64,0.0,22.15,0.0
101,2022,362,408,12.64,0.0,22.15,0.0
101,2022,362,409,12.64,0.0,22.15,0.0
101,2022,362,410,12.64,0.0,22.15,0.0
101,2022,362,411,12.64,0.0,22.13,0.0
101,2022,362,412,12.64,0.0,22.12,0.0
101,2022,362,413,12.64,0.0,22.12,0.0
101,2022,362,414,12.64,0.0,22.11,0.0
101,2022,362,415,12.64,0.0,22.11,0.0
101,2022,362,416,12.64,0.0,22.13,0.0
101,2022,362,417,12.64,0.0,22.11,0.0
101,2022,362,418,12.64,0.0,22.1,0.0
101,2022,362,419,12.64,0.0,22.08,0.0
101,2022,362,420,12.64,0.0,22.06,0.0
101,2022,362,421,12.64,0.0,22.04,0.0
101,2022,362,422,12.64,0.0,22.01,0.0
101,2022,362,423,12.63,0.0,21.98,0.0
101,2022,362,424,12.63,0.0,21.95,0.0
101,2022,362,425,12.64,0.0,21.92,0.0
101,2022,362,426,12.63,0.0,21.9,0.0
101,2022,362,427,12.63,0.0,21.87,0.0
101,2022,362,428,12.63,0.0,21.88,0.0
101,2022,362,429,12.63,0.0,21.88,0.0
101,2022,362,430,12.63,0.0,21.88,0.0
101,2022,362,431,12.63,0.0,21.88,0.0
101,2022,362,432,12.63,0.0,21.89,0.0
101,2022,362,433,12.63,0.0,21.88,0.0
101,2022,362,434,12.63,0.0,21.87,0.0
101,2022,362,435,12.63,0.0,21.86,0.0
101,2022,362,436,12.63,0.0,21.84,0.0
101,2022,362,437,12.63,0.0,21.82,0.0
101,2022,362,438,12.63,0.0,21.82,0.0
101,2022,362,439,12.63,0.0,21.81,0.0
101,2022,362,440,12.63,0.0,21.8,0.0
101,2022,362,441,12.63,0.0,21.8,0.0
101,2022,362,442,12.63,0.0,21.79,0.0
101,2022,362,443,12.63,0.0,21.78,0.0
101,2022,362,444,12.63,0.0,21.79,0.0
101,2022,362,445,12.63,0.0,21.8,0.0
