a,b,dia_juliano,d,e,f,g,h
101,2023,148,2400.0,12.64,0.0,23.05,0.0
101,2023,148,1.0,12.64,0.0,23.05,0.0
101,2023,148,2.0,12.63,0.0,23.04,0.0
101,2023,148,3.0,12.64,0.0,23.02,0.0
101,2023,148,4.0,12.63,0.0,23.01,0.0
101,2023,148,5.0,12.64,0.0,22.99,0.0
101,2023,148,6.0,12.63,0.0,22.97,0.0
101,2023,148,7.0,12.63,0.0,22.96,0.0
101,2023,148,8.0,12.63,0.0,22.94,0.0
101,2023,148,9.0,12.63,0.0,22.91,0.0
101,2023,148,10.0,12.63,0.0,22.87,0.0
101,2023,148,11.0,12.63,0.0,22.87,0.0
101,2023,148,12.0,12.63,0.0,22.88,0.0
101,2023,148,13.0,12.63,0.0,22.88,0.0
101,2023,148,14.0,12.63,0.0,22.89,0.0
101,2023,148,15.0,12.63,0.0,22.88,0.0
101,2023,148,16.0,12.63,0.0,22.87,0.0
101,2023,148,17.0,12.63,0.0,22.88,0.0
101,2023,148,18.0,12.63,0.0,22.88,0.0
101,2023,148,19.0,12.64,0.0,22.86,0.0
101,2023,148,20.0,12.63,0.0,22.85,0.0
101,2023,148,21.0,12.63,0.0,22.85,0.0
101,2023,148,22.0,12.63,0.0,22.86,0.0
101,2023,148,23.0,12.63,0.0,22.88,0.0
101,2023,148,24.0,12.63,0.0,22.9,0.0
101,2023,148,25.0,12.63,0.0,22.91,0.0
101,2023,148,26.0,12.63,0.0,22.94,0.0
101,2023,148,27.0,12.63,0.0,22.95,0.0
101,2023,148,28.0,12.63,0.0,22.91,0.0
101,2023,148,29.0,12.63,0.0,22.93,0.0
101,2023,148,30.0,12.63,0.0,22.9,0.0
101,2023,148,31.0,12.63,0.0,22.88,0.0
101,2023,148,32.0,12.63,0.0,22.88,0.0
101,2023,148,33.0,12.63,0.0,22.88,0.0
101,2023,148,34.0,12.63,0.0,22.88,0.0
101,2023,148,35.0,12.63,0.0,22.87,0.0
101,2023,148,36.0,12.63,0.0,22.86,0.0
101,2023,148,37.0,12.63,0.0,22.86,0.0
101,2023,148,38.0,12.63,0.0,22.88,0.0
101,2023,148,39.0,12.63,0.0,22.87,0.0
101,2023,148,40.0,12.63,0.0,22.85,0.0
