a,b,dia_juliano,d,e,f,g,h
101,2023,147,2400.0,12.64,0.0,22.69,0.0
101,2023,147,1.0,12.64,0.0,22.67,0.0
101,2023,147,2.0,12.64,0.0,22.67,0.0
101,2023,147,3.0,12.64,0.0,22.66,0.0
101,2023,147,4.0,12.64,0.0,22.65,0.0
101,2023,147,5.0,12.64,0.0,22.64,0.0
101,2023,147,6.0,12.64,0.0,22.64,0.0
101,2023,147,7.0,12.64,0.0,22.64,0.0
101,2023,147,8.0,12.64,0.0,22.66,0.0
101,2023,147,9.0,12.64,0.0,22.65,0.0
101,2023,147,10.0,12.64,0.0,22.66,0.0
101,2023,147,11.0,12.64,0.0,22.68,0.0
101,2023,147,12.0,12.64,0.0,22.71,0.0
101,2023,147,13.0,12.64,0.0,22.75,0.0
101,2023,147,14.0,12.64,0.0,22.79,0.0
101,2023,147,15.0,12.64,0.0,22.81,0.0
101,2023,147,16.0,12.64,0.0,22.81,0.0
101,2023,147,17.0,12.64,0.0,22.81,0.0
101,2023,147,18.0,12.64,0.0,22.81,0.0
101,2023,147,19.0,12.64,0.0,22.81,0.0
101,2023,147,20.0,12.64,0.0,22.83,0.0
101,2023,147,21.0,12.64,0.0,22.84,0.0
101,2023,147,22.0,12.64,0.0,22.85,0.0
101,2023,147,23.0,12.64,0.0,22.85,0.0
101,2023,147,24.0,12.64,0.0,22.86,0.0
101,2023,147,25.0,12.64,0.0,22.85,0.0
101,2023,147,26.0,12.64,0.0,22.83,0.0
101,2023,147,27.0,12.64,0.0,22.82,0.0
101,2023,147,28.0,12.64,0.0,22.82,0.0
101,2023,147,29.0,12.64,0.0,22.88,0.0
101,2023,147,30.0,12.64,0.0,22.93,0.0
101,2023,147,31.0,12.64,0.0,22.96,0.0
101,2023,147,32.0,12.64,0.0,22.95,0.0
101,2023,147,33.0,12.64,0.0,22.93,0.0
101,2023,147,34.0,12.64,0.0,22.93,0.0
101,2023,147,35.0,12.64,0.0,22.95,0.0
101,2023,147,36.0,12.64,0.0,22.95,0.0
101,2023,147,37.0,12.64,0.0,22.96,0.0
101,2023,147,38.0,12.64,0.0,22.96,0.0
101,2023,147,39.0,12.64,0.0,22.96,0.0
101,2023,147,40.0,12.64,0.0,22.96,0.0
101,2023,147,41.0,12.64,0.0,22.96,0.0
101,2023,147,42.0,12.64,0.0,22.96,0.0
101,2023,147,43.0,12.63,0.0,22.96,0.0
101,2023,147,44.0,12.63,0.0,22.96,0.0
101,2023,147,45.0,12.64,0.0,22.96,0.0
101,2023,147,46.0,12.63,0.0,22.96,0.0
101,2023,147,47.0,12.64,0.0,22.96,0.0
101,2023,147,48.0,12.63,0.0,22.98,0.0
101,2023,147,49.0,12.64,0.0,22.99,0.0
