a,b,dia_juliano,d,e,f,g,h
101,2023,134,2400.0,12.78,0.0,23.36,0.0
101,2023,134,1.0,12.78,0.0,23.29,0.0
101,2023,134,2.0,12.78,0.0,23.22,0.0
101,2023,134,3.0,12.78,0.0,23.22,0.0
101,2023,134,4.0,12.78,0.0,23.21,0.0
101,2023,134,5.0,12.78,0.0,23.18,0.0
101,2023,134,6.0,12.78,0.0,23.16,0.0
101,2023,134,7.0,12.78,0.0,23.13,0.0
101,2023,134,8.0,12.78,0.0,23.1,0.0
101,2023,134,9.0,12.78,0.0,23.07,0.0
101,2023,134,10.0,12.78,0.0,23.04,0.0
101,2023,134,11.0,12.78,0.0,23.03,0.0
101,2023,134,12.0,12.78,0.0,23.01,0.0
101,2023,134,13.0,12.78,0.0,22.99,0.0
101,2023,134,14.0,12.78,0.0,22.96,0.0
101,2023,134,15.0,12.78,0.0,22.97,0.0
101,2023,134,16.0,12.78,0.0,22.96,0.0
101,2023,134,17.0,12.78,0.0,22.98,0.0
101,2023,134,18.0,12.78,0.0,23.0,0.0
101,2023,134,19.0,12.78,0.0,23.0,0.0
101,2023,134,20.0,12.78,0.0,23.0,0.0
101,2023,134,21.0,12.78,0.0,22.98,0.0
101,2023,134,22.0,12.78,0.0,22.97,0.0
101,2023,134,23.0,12.78,0.0,22.94,0.0
101,2023,134,24.0,12.78,0.0,22.89,0.0
101,2023,134,25.0,12.78,0.0,22.86,0.0
101,2023,134,26.0,12.78,0.0,22.84,0.0
101,2023,134,27.0,12.78,0.0,22.81,0.0
101,2023,134,28.0,12.78,0.0,22.79,0.0
101,2023,134,29.0,12.78,0.0,22.76,0.0
101,2023,134,30.0,12.78,0.0,22.75,0.0
101,2023,134,31.0,12.78,0.0,22.73,0.0
101,2023,134,32.0,12.78,0.0,22.71,0.0
101,2023,134,33.0,12.78,0.0,22.71,0.0
101,2023,134,34.0,12.78,0.0,22.71,0.0
101,2023,134,35.0,12.78,0.0,22.71,0.0
101,2023,134,36.0,12.78,0.0,22.71,0.0
101,2023,134,37.0,12.78,0.0,22.7,0.0
101,2023,134,38.0,12.78,0.0,22.71,0.0
101,2023,134,39.0,12.78,0.0,22.72,0.0
101,2023,134,40.0,12.78,0.0,22.73,0.0
101,2023,134,41.0,12.78,0.0,22.75,0.0
101,2023,134,42.0,12.78,0.0,22.77,0.0
101,2023,134,43.0,12.77,0.0,22.81,0.0
101,2023,134,44.0,12.78,0.0,22.81,0.0
101,2023,134,45.0,12.77,0.0,22.83,0.0
101,2023,134,46.0,12.77,0.0,22.86,0.0
101,2023,134,47.0,12.77,0.0,22.87,0.0
101,2023,134,48.0,12.77,0.0,22.88,0.0
101,2023,134,49.0,12.77,0.0,22.89,0.0
101,2023,134,50.0,12.77,0.0,22.88,0.0
101,2023,134,51.0,12.77,0.0,22.89,0.0
101,2023,134,52.0,12.77,0.0,22.9,0.0
101,2023,134,53.0,12.77,0.0,22.9,0.0
101,2023,134,54.0,12.77,0.0,22.89,0.0
101,2023,134,55.0,12.77,0.0,22.88,0.0
101,2023,134,56.0,12.77,0.0,22.86,0.0
101,2023,134,57.0,12.77,0.0,22.85,0.0
101,2023,134,58.0,12.77,0.0,22.84,0.0
101,2023,134,59.0,12.77,0.0,22.83,0.0
101,2023,134,100.0,12.77,0.0,22.83,0.0
101,2023,134,101.0,12.77,0.0,22.81,0.0
101,2023,134,102.0,12.77,0.0,22.82,0.0
101,2023,134,103.0,12.77,0.0,22.81,0.0
101,2023,134,104.0,12.77,0.0,22.8,0.0
101,2023,134,105.0,12.77,0.0,22.79,0.0
101,2023,134,106.0,12.77,0.0,22.77,0.0
101,2023,134,107.0,12.77,0.0,22.76,0.0
101,2023,134,108.0,12.77,0.0,22.75,0.0
101,2023,134,109.0,12.77,0.0,22.74,0.0
101,2023,134,110.0,12.77,0.0,22.72,0.0
101,2023,134,111.0,12.77,0.0,22.7,0.0
101,2023,134,112.0,12.77,0.0,22.69,0.0
101,2023,134,113.0,12.77,0.0,22.67,0.0
101,2023,134,114.0,12.77,0.0,22.66,0.0
101,2023,134,115.0,12.77,0.0,22.66,0.0
101,2023,134,116.0,12.77,0.0,22.67,0.0
101,2023,134,117.0,12.77,0.0,22.68,0.0
101,2023,134,118.0,12.77,0.0,22.69,0.0
101,2023,134,119.0,12.77,0.0,22.69,0.0
101,2023,134,120.0,12.77,0.0,22.68,0.0
101,2023,134,121.0,12.77,0.0,22.66,0.0
101,2023,134,122.0,12.77,0.0,22.66,0.0
101,2023,134,123.0,12.77,0.0,22.68,0.0
101,2023,134,124.0,12.77,0.0,22.7,0.0
101,2023,134,125.0,12.77,0.0,22.72,0.0
101,2023,134,126.0,12.77,0.0,22.73,0.0
101,2023,134,127.0,12.77,0.0,22.75,0.0
101,2023,134,128.0,12.77,0.0,22.78,0.0
101,2023,134,129.0,12.77,0.0,22.81,0.0
101,2023,134,130.0,12.77,0.0,22.81,0.0
101,2023,134,131.0,12.77,0.0,22.79,0.0
101,2023,134,132.0,12.77,0.0,22.77,0.0
101,2023,134,133.0,12.77,0.0,22.75,0.0
101,2023,134,134.0,12.77,0.0,22.74,0.0
101,2023,134,135.0,12.77,0.0,22.73,0.0
101,2023,134,136.0,12.77,0.0,22.71,0.0
101,2023,134,137.0,12.77,0.0,22.71,0.0
101,2023,134,138.0,12.77,0.0,22.71,0.0
101,2023,134,139.0,12.77,0.0,22.7,0.0
101,2023,134,140.0,12.77,0.0,22.7,0.0
101,2023,134,141.0,12.77,0.0,22.72,0.0
101,2023,134,142.0,12.77,0.0,22.71,0.0
101,2023,134,143.0,12.77,0.0,22.7,0.0
101,2023,134,144.0,12.77,0.0,22.71,0.0
101,2023,134,145.0,12.77,0.0,22.71,0.0
101,2023,134,146.0,12.77,0.0,22.71,0.0
101,2023,134,147.0,12.77,0.0,22.71,0.0
101,2023,134,148.0,12.77,0.0,22.71,0.0
101,2023,134,149.0,12.77,0.0,22.7,0.0
101,2023,134,150.0,12.77,0.0,22.69,0.0
101,2023,134,151.0,12.77,0.0,22.68,0.0
101,2023,134,152.0,12.77,0.0,22.66,0.0
101,2023,134,153.0,12.77,0.0,22.65,0.0
101,2023,134,154.0,12.77,0.0,22.64,0.0
101,2023,134,155.0,12.77,0.0,22.62,0.0
101,2023,134,156.0,12.77,0.0,22.61,0.0
101,2023,134,157.0,12.77,0.0,22.59,0.0
101,2023,134,158.0,12.77,0.0,22.58,0.0
101,2023,134,159.0,12.77,0.0,22.57,0.0
