a,b,dia_juliano,d,e,f,g,h
101,2023,51,2400,12.69,.085,24.72,0
101,2023,51,1,12.69,0,24.72,0
101,2023,51,2,12.69,.056,24.71,0
101,2023,51,3,12.69,.028,24.69,0
101,2023,51,4,12.69,.085,24.67,0
101,2023,51,5,12.69,.056,24.65,0
101,2023,51,6,12.69,0,24.64,0
101,2023,51,7,12.69,0,24.65,0
101,2023,51,8,12.69,0,24.67,0
101,2023,51,9,12.69,.028,24.69,0
101,2023,51,10,12.69,0,24.7,0
101,2023,51,11,12.69,0,24.7,0
101,2023,51,12,12.69,0,24.68,0
101,2023,51,13,12.69,0,24.62,0
101,2023,51,14,12.69,0,24.61,0
101,2023,51,15,12.69,0,24.59,0
101,2023,51,16,12.69,0,24.57,0
101,2023,51,17,12.69,0,24.56,0
101,2023,51,18,12.69,0,24.55,0
101,2023,51,19,12.69,0,24.53,0
101,2023,51,20,12.69,0,24.51,0
101,2023,51,21,12.69,0,24.48,0
101,2023,51,22,12.69,0,24.45,0
101,2023,51,23,12.69,0,24.43,0
101,2023,51,24,12.69,0,24.43,0
101,2023,51,25,12.69,0,24.44,0
101,2023,51,26,12.69,0,24.46,0
101,2023,51,27,12.69,0,24.46,0
101,2023,51,28,12.69,0,24.45,0
101,2023,51,29,12.69,0,24.43,0
101,2023,51,30,12.69,0,24.43,0
101,2023,51,31,12.69,0,24.42,0
101,2023,51,32,12.69,0,24.41,0
101,2023,51,33,12.69,0,24.41,0
101,2023,51,34,12.69,0,24.4,0
101,2023,51,35,12.69,0,24.38,0
101,2023,51,36,12.69,0,24.38,0
101,2023,51,37,12.69,0,24.36,0
101,2023,51,38,12.69,0,24.35,0
101,2023,51,39,12.69,0,24.33,0
101,2023,51,40,12.69,0,24.33,0
101,2023,51,41,12.69,0,24.32,0
101,2023,51,42,12.69,0,24.31,0
101,2023,51,43,12.69,0,24.3,0
101,2023,51,44,12.69,0,24.3,0
101,2023,51,45,12.68,0,24.29,0
101,2023,51,46,12.69,0,24.28,0
101,2023,51,47,12.69,0,24.27,0
101,2023,51,48,12.68,0,24.26,0
101,2023,51,49,12.68,0,24.25,0
101,2023,51,50,12.68,0,24.25,0
101,2023,51,51,12.68,0,24.25,0
101,2023,51,52,12.68,0,24.27,0
101,2023,51,53,12.68,0,24.3,0
101,2023,51,54,12.68,0,24.36,0
101,2023,51,55,12.68,0,24.39,0
101,2023,51,56,12.68,0,24.43,0
101,2023,51,57,12.68,0,24.45,0
101,2023,51,58,12.68,0,24.44,0
101,2023,51,59,12.68,0,24.44,0
101,2023,51,100,12.68,0,24.44,0
101,2023,51,101,12.68,0,24.46,0
101,2023,51,102,12.68,0,24.45,0
101,2023,51,103,12.68,0,24.44,0
101,2023,51,104,12.68,0,24.43,0
101,2023,51,105,12.68,0,24.42,0
101,2023,51,106,12.68,0,24.4,0
101,2023,51,107,12.68,0,24.38,0
101,2023,51,108,12.68,0,24.36,0
101,2023,51,109,12.68,0,24.35,0
101,2023,51,110,12.68,0,24.33,0
101,2023,51,111,12.68,0,24.31,0
101,2023,51,112,12.68,0,24.29,0
101,2023,51,113,12.68,0,24.28,0
101,2023,51,114,12.67,0,24.27,0
101,2023,51,115,12.67,0,24.26,0
101,2023,51,116,12.67,0,24.25,0
101,2023,51,117,12.67,0,24.25,0
101,2023,51,118,12.67,0,24.25,0
101,2023,51,119,12.67,0,24.25,0
101,2023,51,120,12.67,0,24.24,0
101,2023,51,121,12.67,0,24.24,0
101,2023,51,122,12.67,0,24.23,0
101,2023,51,123,12.67,0,24.23,0
101,2023,51,124,12.67,0,24.23,0
101,2023,51,125,12.67,0,24.22,0
101,2023,51,126,12.67,0,24.21,0
101,2023,51,127,12.67,0,24.2,0
101,2023,51,128,12.67,0,24.2,0
101,2023,51,129,12.67,0,24.2,0
101,2023,51,130,12.67,0,24.21,0
101,2023,51,131,12.67,0,24.22,0
101,2023,51,132,12.67,0,24.28,0
101,2023,51,133,12.67,0,24.32,0
101,2023,51,134,12.67,0,24.33,0
101,2023,51,135,12.67,0,24.35,0
101,2023,51,136,12.67,0,24.36,0
101,2023,51,137,12.67,0,24.36,0
101,2023,51,138,12.67,0,24.36,0
101,2023,51,139,12.67,0,24.37,0
101,2023,51,140,12.67,0,24.38,0
101,2023,51,141,12.67,0,24.38,0
