a,b,dia_juliano,d,e,f,g,h
101,2023,10,2400,12.72,0,22.6,0
101,2023,10,1,12.72,0,22.56,0
101,2023,10,2,12.72,0,22.5,0
101,2023,10,3,12.72,0,22.46,0
101,2023,10,4,12.72,0,22.45,0
101,2023,10,5,12.72,0,22.43,0
101,2023,10,6,12.72,0,22.43,0
101,2023,10,7,12.72,0,22.42,0
101,2023,10,8,12.72,0,22.4,0
101,2023,10,9,12.72,0,22.38,0
101,2023,10,10,12.72,0,22.36,0
101,2023,10,11,12.72,0,22.36,0
101,2023,10,12,12.72,0,22.36,0
101,2023,10,13,12.72,0,22.36,0
101,2023,10,14,12.72,0,22.35,0
101,2023,10,15,12.72,0,22.35,0
101,2023,10,16,12.72,0,22.38,0
101,2023,10,17,12.71,0,22.41,0
101,2023,10,18,12.72,0,22.43,0
101,2023,10,19,12.72,0,22.41,0
101,2023,10,20,12.71,0,22.41,0
101,2023,10,21,12.72,0,22.43,0
101,2023,10,22,12.71,0,22.44,0
101,2023,10,23,12.71,0,22.43,0
101,2023,10,24,12.71,0,22.43,0
101,2023,10,25,12.71,0,22.43,0
101,2023,10,26,12.71,0,22.41,0
101,2023,10,27,12.71,0,22.4,0
101,2023,10,28,12.71,0,22.39,0
101,2023,10,29,12.71,0,22.4,0
101,2023,10,30,12.71,0,22.41,0
101,2023,10,31,12.71,0,22.43,0
101,2023,10,32,12.71,0,22.42,0
101,2023,10,33,12.71,0,22.44,0
101,2023,10,34,12.71,0,22.45,0
101,2023,10,35,12.71,0,22.46,0
101,2023,10,36,12.71,0,22.47,0
101,2023,10,37,12.71,0,22.45,0
101,2023,10,38,12.71,0,22.44,0
101,2023,10,39,12.71,0,22.43,0
101,2023,10,40,12.71,0,22.41,0
101,2023,10,41,12.71,0,22.41,0
101,2023,10,42,12.71,0,22.42,0
101,2023,10,43,12.71,0,22.42,0
101,2023,10,44,12.71,0,22.43,0
101,2023,10,45,12.71,0,22.44,0
101,2023,10,46,12.71,0,22.44,0
101,2023,10,47,12.71,0,22.47,0
101,2023,10,48,12.71,0,22.48,0
101,2023,10,49,12.71,0,22.47,0
101,2023,10,50,12.71,0,22.45,0
101,2023,10,51,12.71,0,22.44,0
101,2023,10,52,12.71,0,22.42,0
101,2023,10,53,12.71,0,22.41,0
101,2023,10,54,12.71,0,22.38,0
101,2023,10,55,12.71,0,22.37,0
101,2023,10,56,12.71,0,22.39,0
101,2023,10,57,12.71,0,22.37,0
101,2023,10,58,12.71,0,22.38,0
101,2023,10,59,12.71,0,22.37,0
101,2023,10,100,12.71,0,22.38,0
101,2023,10,101,12.71,0,22.38,0
101,2023,10,102,12.71,0,22.4,0
101,2023,10,103,12.71,0,22.4,0
101,2023,10,104,12.71,0,22.42,0
101,2023,10,105,12.7,0,22.39,0
101,2023,10,106,12.71,0,22.39,0
101,2023,10,107,12.7,0,22.39,0
101,2023,10,108,12.7,0,22.39,0
101,2023,10,109,12.7,0,22.39,0
101,2023,10,110,12.7,0,22.36,0
101,2023,10,111,12.7,0,22.35,0
101,2023,10,112,12.7,0,22.29,0
101,2023,10,113,12.7,0,22.2,0
101,2023,10,114,12.7,0,22.15,0
101,2023,10,115,12.7,0,22.11,0
101,2023,10,116,12.7,0,22.09,0
101,2023,10,117,12.7,0,22.08,0
101,2023,10,118,12.7,0,22.16,0
101,2023,10,119,12.7,0,22.17,0
101,2023,10,120,12.7,0,22.15,0
101,2023,10,121,12.7,0,22.15,0
101,2023,10,122,12.7,0,22.17,0
101,2023,10,123,12.7,0,22.17,0
101,2023,10,124,12.7,0,22.2,0
101,2023,10,125,12.7,0,22.19,0
101,2023,10,126,12.7,0,22.14,0
101,2023,10,127,12.7,0,22.1,0
101,2023,10,128,12.7,0,22.03,0
101,2023,10,129,12.7,0,21.96,0
101,2023,10,130,12.7,0,21.96,0
101,2023,10,131,12.69,0,22,0
101,2023,10,132,12.7,0,22.09,0
101,2023,10,133,12.7,0,22.11,0
101,2023,10,134,12.69,0,22.1,0
101,2023,10,135,12.7,0,22.09,0
101,2023,10,136,12.7,0,22.07,0
101,2023,10,137,12.69,0,22.07,0
101,2023,10,138,12.69,0,22.07,0
101,2023,10,139,12.69,0,22.08,0
101,2023,10,140,12.69,0,22.07,0
101,2023,10,141,12.69,0,22.06,0
101,2023,10,142,12.69,0,22.06,0
101,2023,10,143,12.69,0,22.05,0
101,2023,10,144,12.69,0,22.05,0
101,2023,10,145,12.69,0,22.1,0
101,2023,10,146,12.69,0,22.15,0
101,2023,10,147,12.69,0,22.15,0
101,2023,10,148,12.69,0,22.14,0
101,2023,10,149,12.69,0,22.13,0
101,2023,10,150,12.69,0,22.15,0
101,2023,10,151,12.69,0,22.19,0
101,2023,10,152,12.69,0,22.26,0
101,2023,10,153,12.69,0,22.27,0
101,2023,10,154,12.69,0,22.25,0
101,2023,10,155,12.69,0,22.16,0
101,2023,10,156,12.69,0,22.12,0
101,2023,10,157,12.69,0,22.11,0
101,2023,10,158,12.69,0,22.18,0
101,2023,10,159,12.69,0,22.16,0
101,2023,10,200,12.69,0,22.08,0
101,2023,10,201,12.69,0,22.09,0
101,2023,10,202,12.69,0,22.09,0
101,2023,10,203,12.69,0,22.16,0
101,2023,10,204,12.69,0,22.22,0
101,2023,10,205,12.69,0,22.21,0
101,2023,10,206,12.69,0,22.19,0
101,2023,10,207,12.69,0,22.17,0
101,2023,10,208,12.69,0,22.15,0
101,2023,10,209,12.69,0,22.15,0
101,2023,10,210,12.69,0,22.17,0
101,2023,10,211,12.69,0,22.15,0
101,2023,10,212,12.69,0,22.17,0
101,2023,10,213,12.69,0,22.22,0
101,2023,10,214,12.69,0,22.25,0
101,2023,10,215,12.69,0,22.26,0
101,2023,10,216,12.69,0,22.28,0
101,2023,10,217,12.68,0,22.3,0
101,2023,10,218,12.68,0,22.34,0
101,2023,10,219,12.68,0,22.34,0
101,2023,10,220,12.68,0,22.33,0
101,2023,10,221,12.68,0,22.33,0
101,2023,10,222,12.68,0,22.3,0
101,2023,10,223,12.68,0,22.29,0
101,2023,10,224,12.68,0,22.3,0
101,2023,10,225,12.68,0,22.29,0
101,2023,10,226,12.68,0,22.28,0
101,2023,10,227,12.68,0,22.27,0
101,2023,10,228,12.68,0,22.27,0
101,2023,10,229,12.68,0,22.27,0
101,2023,10,230,12.68,0,22.26,0
101,2023,10,231,12.68,0,22.29,0
101,2023,10,232,12.68,0,22.27,0
101,2023,10,233,12.68,0,22.26,0
101,2023,10,234,12.68,0,22.23,0
101,2023,10,235,12.68,0,22.2,0
101,2023,10,236,12.68,0,22.18,0
101,2023,10,237,12.68,0,22.11,0
101,2023,10,238,12.68,0,22.08,0
101,2023,10,239,12.68,0,22.03,0
101,2023,10,240,12.68,0,22.02,0
101,2023,10,241,12.68,0,22.05,0
101,2023,10,242,12.68,0,22.04,0
101,2023,10,243,12.68,0,22.04,0
101,2023,10,244,12.68,0,22.06,0
101,2023,10,245,12.68,0,22.08,0
101,2023,10,246,12.68,0,22.07,0
101,2023,10,247,12.68,0,22.04,0
101,2023,10,248,12.68,0,22.05,0
101,2023,10,249,12.68,0,22.07,0
101,2023,10,250,12.68,0,22.09,0
101,2023,10,251,12.68,0,22.1,0
101,2023,10,252,12.68,0,22.09,0
101,2023,10,253,12.68,0,22.08,0
101,2023,10,254,12.68,0,22.09,0
101,2023,10,255,12.68,0,22.08,0
101,2023,10,256,12.67,0,22.08,0
101,2023,10,257,12.67,0,22.09,0
101,2023,10,258,12.68,0,22.1,0
101,2023,10,259,12.68,0,22.1,0
101,2023,10,300,12.67,0,22.11,0
101,2023,10,301,12.67,0,22.1,0
101,2023,10,302,12.67,0,22.13,0
101,2023,10,303,12.67,0,22.13,0
101,2023,10,304,12.67,0,22.14,0
101,2023,10,305,12.67,0,22.12,0
101,2023,10,306,12.67,0,22.12,0
101,2023,10,307,12.67,0,22.11,0
