a,b,dia_juliano,d,e,f,g,h
101,2023,130,2400.0,12.66,0.0,22.38,0.0
101,2023,130,1.0,12.66,0.0,22.34,0.0
101,2023,130,2.0,12.66,0.0,22.3,0.0
101,2023,130,3.0,12.66,0.0,22.29,0.0
101,2023,130,4.0,12.66,0.0,22.31,0.0
101,2023,130,5.0,12.66,0.0,22.35,0.0
101,2023,130,6.0,12.66,0.0,22.35,0.0
101,2023,130,7.0,12.66,0.0,22.35,0.0
101,2023,130,8.0,12.66,0.0,22.35,0.0
101,2023,130,9.0,12.66,0.0,22.36,0.0
101,2023,130,10.0,12.66,0.0,22.37,0.0
101,2023,130,11.0,12.66,0.0,22.37,0.0
101,2023,130,12.0,12.66,0.0,22.38,0.0
101,2023,130,13.0,12.66,0.0,22.38,0.0
101,2023,130,14.0,12.66,0.0,22.37,0.0
101,2023,130,15.0,12.66,0.0,22.38,0.0
101,2023,130,16.0,12.66,0.0,22.42,0.0
101,2023,130,17.0,12.66,0.0,22.46,0.0
101,2023,130,18.0,12.66,0.0,22.47,0.0
101,2023,130,19.0,12.66,0.0,22.47,0.0
101,2023,130,20.0,12.66,0.0,22.47,0.0
101,2023,130,21.0,12.66,0.0,22.46,0.0
101,2023,130,22.0,12.66,0.0,22.45,0.0
101,2023,130,23.0,12.66,0.0,22.44,0.0
101,2023,130,24.0,12.66,0.0,22.42,0.0
101,2023,130,25.0,12.66,0.0,22.41,0.0
101,2023,130,26.0,12.66,0.0,22.42,0.0
101,2023,130,27.0,12.65,0.0,22.38,0.0
101,2023,130,28.0,12.66,0.0,22.32,0.0
101,2023,130,29.0,12.66,0.0,22.35,0.0
101,2023,130,30.0,12.66,0.0,22.36,0.0
101,2023,130,31.0,12.66,0.0,22.32,0.0
101,2023,130,32.0,12.66,0.0,22.29,0.0
101,2023,130,33.0,12.65,0.0,22.26,0.0
101,2023,130,34.0,12.65,0.0,22.25,0.0
101,2023,130,35.0,12.66,0.0,22.27,0.0
101,2023,130,36.0,12.66,0.0,22.3,0.0
101,2023,130,37.0,12.66,0.0,22.32,0.0
101,2023,130,38.0,12.66,0.0,22.27,0.0
101,2023,130,39.0,12.66,0.0,22.28,0.0
101,2023,130,40.0,12.66,0.0,22.26,0.0
101,2023,130,41.0,12.66,0.0,22.25,0.0
101,2023,130,42.0,12.65,0.0,22.23,0.0
101,2023,130,43.0,12.65,0.0,22.22,0.0
101,2023,130,44.0,12.65,0.0,22.25,0.0
101,2023,130,45.0,12.65,0.0,22.27,0.0
101,2023,130,46.0,12.65,0.0,22.24,0.0
101,2023,130,47.0,12.66,0.0,22.24,0.0
101,2023,130,48.0,12.65,0.0,22.25,0.0
101,2023,130,49.0,12.65,0.0,22.23,0.0
101,2023,130,50.0,12.65,0.0,22.23,0.0
101,2023,130,51.0,12.65,0.0,22.27,0.0
101,2023,130,52.0,12.65,0.0,22.28,0.0
101,2023,130,53.0,12.65,0.0,22.25,0.0
101,2023,130,54.0,12.65,0.0,22.24,0.0
101,2023,130,55.0,12.65,0.0,22.23,0.0
101,2023,130,56.0,12.65,0.0,22.22,0.0
101,2023,130,57.0,12.65,0.0,22.2,0.0
101,2023,130,58.0,12.65,0.0,22.2,0.0
101,2023,130,59.0,12.65,0.0,22.19,0.0
101,2023,130,100.0,12.65,0.0,22.19,0.0
101,2023,130,101.0,12.65,0.0,22.18,0.0
101,2023,130,102.0,12.65,0.0,22.22,0.0
101,2023,130,103.0,12.65,0.0,22.18,0.0
101,2023,130,104.0,12.65,0.0,22.18,0.0
101,2023,130,105.0,12.65,0.0,22.18,0.0
101,2023,130,106.0,12.65,0.0,22.17,0.0
101,2023,130,107.0,12.65,0.0,22.16,0.0
101,2023,130,108.0,12.65,0.0,22.19,0.0
101,2023,130,109.0,12.65,0.0,22.19,0.0
101,2023,130,110.0,12.65,0.0,22.19,0.0
101,2023,130,111.0,12.65,0.0,22.19,0.0
101,2023,130,112.0,12.65,0.0,22.16,0.0
101,2023,130,113.0,12.65,0.0,22.16,0.0
101,2023,130,114.0,12.65,0.0,22.16,0.0
101,2023,130,115.0,12.65,0.0,22.18,0.0
101,2023,130,116.0,12.65,0.0,22.16,0.0
101,2023,130,117.0,12.65,0.0,22.15,0.0
101,2023,130,118.0,12.65,0.0,22.16,0.0
101,2023,130,119.0,12.65,0.0,22.16,0.0
101,2023,130,120.0,12.65,0.0,22.17,0.0
101,2023,130,121.0,12.65,0.0,22.16,0.0
101,2023,130,122.0,12.65,0.0,22.17,0.0
101,2023,130,123.0,12.64,0.0,22.16,0.0
101,2023,130,124.0,12.64,0.0,22.15,0.0
101,2023,130,125.0,12.65,0.0,22.17,0.0
101,2023,130,126.0,12.64,0.0,22.15,0.0
101,2023,130,127.0,12.64,0.0,22.13,0.0
101,2023,130,128.0,12.65,0.0,22.15,0.0
