a,b,dia_juliano,d,e,f,g,h
101,2023,86,2400.0,12.77,0.0,22.35,0.0
101,2023,86,1.0,12.77,0.0,22.27,0.0
101,2023,86,2.0,12.77,0.0,22.26,0.0
101,2023,86,3.0,12.77,0.0,22.28,0.0
101,2023,86,4.0,12.77,0.0,22.3,0.0
101,2023,86,5.0,12.77,0.0,22.32,0.0
101,2023,86,6.0,12.77,0.0,22.34,0.0
101,2023,86,7.0,12.77,0.0,22.34,0.0
101,2023,86,8.0,12.77,0.0,22.36,0.0
101,2023,86,9.0,12.77,0.0,22.37,0.0
101,2023,86,10.0,12.77,0.0,22.36,0.0
101,2023,86,11.0,12.77,0.0,22.36,0.0
101,2023,86,12.0,12.77,0.0,22.35,0.0
101,2023,86,13.0,12.77,0.0,22.33,0.0
101,2023,86,14.0,12.77,0.0,22.32,0.0
101,2023,86,15.0,12.77,0.0,22.33,0.0
101,2023,86,16.0,12.77,0.0,22.35,0.0
101,2023,86,17.0,12.77,0.0,22.38,0.0
101,2023,86,18.0,12.77,0.0,22.42,0.0
101,2023,86,19.0,12.77,0.0,22.46,0.0
101,2023,86,20.0,12.77,0.0,22.47,0.0
101,2023,86,21.0,12.77,0.0,22.48,0.0
101,2023,86,22.0,12.77,0.0,22.47,0.0
101,2023,86,23.0,12.77,0.0,22.48,0.0
101,2023,86,24.0,12.77,0.0,22.48,0.0
101,2023,86,25.0,12.77,0.0,22.48,0.0
101,2023,86,26.0,12.77,0.0,22.49,0.0
101,2023,86,27.0,12.77,0.0,22.49,0.0
101,2023,86,28.0,12.77,0.0,22.49,0.0
101,2023,86,29.0,12.77,0.0,22.49,0.0
101,2023,86,30.0,12.77,0.0,22.5,0.0
101,2023,86,31.0,12.77,0.0,22.5,0.0
101,2023,86,32.0,12.77,0.0,22.51,0.0
101,2023,86,33.0,12.77,0.0,22.52,0.0
101,2023,86,34.0,12.77,0.0,22.53,0.0
101,2023,86,35.0,12.77,0.0,22.54,0.0
101,2023,86,36.0,12.77,0.0,22.54,0.0
101,2023,86,37.0,12.77,0.0,22.55,0.0
