a,b,dia_juliano,d,e,f,g,h
101,2023,66,0.0,12.56,0.0,24.0,0.0
101,2023,66,1.0,12.56,0.0,24.01,0.0
101,2023,66,2.0,12.56,0.0,24.03,0.0
101,2023,66,3.0,12.56,0.0,24.07,0.0
101,2023,66,4.0,12.56,0.0,24.09,0.0
101,2023,66,5.0,12.55,0.0,24.1,0.0
101,2023,66,6.0,12.56,0.0,24.1,0.0
101,2023,66,7.0,12.56,0.0,24.08,0.0
101,2023,66,8.0,12.56,0.0,24.08,0.0
101,2023,66,9.0,12.56,0.0,24.08,0.0
101,2023,66,10.0,12.56,0.0,24.1,0.0
101,2023,66,11.0,12.56,0.0,24.1,0.0
101,2023,66,12.0,12.55,0.0,24.09,0.0
101,2023,66,13.0,12.55,0.0,24.09,0.0
101,2023,66,14.0,12.55,0.0,24.08,0.0
101,2023,66,15.0,12.55,0.0,24.08,0.0
101,2023,66,16.0,12.55,0.0,24.09,0.0
101,2023,66,17.0,12.55,0.0,24.08,0.0
101,2023,66,18.0,12.55,0.0,24.08,0.0
101,2023,66,19.0,12.55,0.0,24.09,0.0
101,2023,66,20.0,12.55,0.0,24.09,0.0
101,2023,66,21.0,12.55,0.0,24.09,0.0
101,2023,66,22.0,12.55,0.0,24.09,0.0
101,2023,66,23.0,12.55,0.0,24.09,0.0
101,2023,66,24.0,12.55,0.0,24.08,0.0
101,2023,66,25.0,12.55,0.0,24.09,0.0
101,2023,66,26.0,12.55,0.0,24.13,0.0
101,2023,66,27.0,12.55,0.0,24.15,0.0
101,2023,66,28.0,12.55,0.0,24.16,0.0
101,2023,66,29.0,12.55,0.0,24.18,0.0
101,2023,66,30.0,12.55,0.0,24.18,0.0
101,2023,66,31.0,12.55,0.0,24.17,0.0
101,2023,66,32.0,12.55,0.0,24.17,0.0
101,2023,66,33.0,12.55,0.0,24.16,0.0
101,2023,66,34.0,12.55,0.0,24.16,0.0
101,2023,66,35.0,12.55,0.0,24.15,0.0
101,2023,66,36.0,12.55,0.0,24.14,0.0
101,2023,66,37.0,12.55,0.0,24.14,0.0
101,2023,66,38.0,12.55,0.0,24.11,0.0
101,2023,66,39.0,12.55,0.0,24.12,0.0
101,2023,66,40.0,12.55,0.0,24.11,0.0
101,2023,66,41.0,12.55,0.0,24.07,0.0
101,2023,66,42.0,12.55,0.0,24.07,0.0
101,2023,66,43.0,12.55,0.0,24.05,0.0
101,2023,66,44.0,12.55,0.0,24.03,0.0
101,2023,66,45.0,12.55,0.0,24.01,0.0
101,2023,66,46.0,12.54,0.0,23.98,0.0
101,2023,66,47.0,12.54,0.0,23.96,0.0
101,2023,66,48.0,12.54,0.0,23.94,0.0
101,2023,66,49.0,12.54,0.0,23.92,0.0
101,2023,66,50.0,12.54,0.0,23.93,0.0
101,2023,66,51.0,12.54,0.0,23.94,0.0
101,2023,66,52.0,12.54,0.0,23.92,0.0
101,2023,66,53.0,12.54,0.0,23.91,0.0
101,2023,66,54.0,12.54,0.0,23.9,0.0
101,2023,66,55.0,12.54,0.0,23.88,0.0
101,2023,66,56.0,12.54,0.0,23.87,0.0
101,2023,66,57.0,12.54,0.0,23.87,0.0
101,2023,66,58.0,12.54,0.0,23.86,0.0
101,2023,66,59.0,12.54,0.0,23.87,0.0
101,2023,66,100.0,12.54,0.0,23.88,0.0
101,2023,66,101.0,12.54,0.0,23.86,0.0
101,2023,66,102.0,12.54,0.0,23.86,0.0
101,2023,66,103.0,12.54,0.0,23.85,0.0
101,2023,66,104.0,12.54,0.0,23.84,0.0
101,2023,66,105.0,12.54,0.0,23.82,0.0
101,2023,66,106.0,12.54,0.0,23.8,0.0
101,2023,66,107.0,12.54,0.0,23.79,0.0
101,2023,66,108.0,12.54,0.0,23.77,0.0
101,2023,66,109.0,12.54,0.0,23.78,0.0
101,2023,66,110.0,12.54,0.0,23.77,0.0
101,2023,66,111.0,12.54,0.0,23.75,0.0
