a,b,dia_juliano,d,e,f,g,h
101,2023,67,0.0,12.56,0.0,22.88,0.0
101,2023,67,1.0,12.56,0.0,22.96,0.0
101,2023,67,2.0,12.56,0.0,22.98,0.0
101,2023,67,3.0,12.56,0.0,22.99,0.0
101,2023,67,4.0,12.56,0.0,23.0,0.0
101,2023,67,5.0,12.56,0.0,23.02,0.0
101,2023,67,6.0,12.56,0.0,23.03,0.0
101,2023,67,7.0,12.56,0.0,23.05,0.0
101,2023,67,8.0,12.56,0.0,23.08,0.0
101,2023,67,9.0,12.56,0.0,23.08,0.0
101,2023,67,10.0,12.56,0.0,23.08,0.0
101,2023,67,11.0,12.56,0.0,23.09,0.0
101,2023,67,12.0,12.56,0.0,23.16,0.0
101,2023,67,13.0,12.56,0.0,23.19,0.0
101,2023,67,14.0,12.55,0.0,23.19,0.0
101,2023,67,15.0,12.55,0.0,23.17,0.0
101,2023,67,16.0,12.55,0.0,23.14,0.0
101,2023,67,17.0,12.56,0.0,23.12,0.0
101,2023,67,18.0,12.55,0.0,23.11,0.0
101,2023,67,19.0,12.55,0.0,23.12,0.0
101,2023,67,20.0,12.55,0.0,23.1,0.0
101,2023,67,21.0,12.55,0.0,23.09,0.0
101,2023,67,22.0,12.55,0.0,23.08,0.0
101,2023,67,23.0,12.55,0.0,23.09,0.0
101,2023,67,24.0,12.55,0.0,23.13,0.0
101,2023,67,25.0,12.55,0.0,23.18,0.0
101,2023,67,26.0,12.55,0.0,23.16,0.0
101,2023,67,27.0,12.55,0.0,23.12,0.0
101,2023,67,28.0,12.55,0.0,23.03,0.0
101,2023,67,29.0,12.55,0.0,23.02,0.0
101,2023,67,30.0,12.55,0.0,23.01,0.0
101,2023,67,31.0,12.55,0.0,22.91,0.0
101,2023,67,32.0,12.55,0.0,22.85,0.0
101,2023,67,33.0,12.55,0.0,22.79,0.0
101,2023,67,34.0,12.55,0.0,22.73,0.0
101,2023,67,35.0,12.55,0.0,22.72,0.0
101,2023,67,36.0,12.55,0.0,22.72,0.0
101,2023,67,37.0,12.55,0.0,22.66,0.0
101,2023,67,38.0,12.55,0.0,22.61,0.0
101,2023,67,39.0,12.54,0.0,22.59,0.0
101,2023,67,40.0,12.54,0.0,22.58,0.0
101,2023,67,41.0,12.54,0.0,22.6,0.0
101,2023,67,42.0,12.54,0.0,22.6,0.0
101,2023,67,43.0,12.54,0.0,22.68,0.0
101,2023,67,44.0,12.54,0.0,22.75,0.0
101,2023,67,45.0,12.54,0.0,22.76,0.0
101,2023,67,46.0,12.54,0.0,22.79,0.0
101,2023,67,47.0,12.54,0.0,22.81,0.0
101,2023,67,48.0,12.54,0.0,22.8,0.0
101,2023,67,49.0,12.54,0.0,22.73,0.0
101,2023,67,50.0,12.54,0.0,22.75,0.0
101,2023,67,51.0,12.54,0.0,22.76,0.0
101,2023,67,52.0,12.54,0.0,22.79,0.0
101,2023,67,53.0,12.54,0.0,22.81,0.0
101,2023,67,54.0,12.54,0.0,22.84,0.0
101,2023,67,55.0,12.54,0.0,22.86,0.0
101,2023,67,56.0,12.54,0.0,22.86,0.0
101,2023,67,57.0,12.54,0.0,22.87,0.0
101,2023,67,58.0,12.54,0.0,22.89,0.0
101,2023,67,59.0,12.54,0.0,22.89,0.0
101,2023,67,100.0,12.54,0.0,22.91,0.0
101,2023,67,101.0,12.53,0.0,22.95,0.0
101,2023,67,102.0,12.54,0.0,22.96,0.0
101,2023,67,103.0,12.54,0.0,22.96,0.0
101,2023,67,104.0,12.54,0.0,22.94,0.0
101,2023,67,105.0,12.53,0.0,22.93,0.0
101,2023,67,106.0,12.53,0.0,22.91,0.0
101,2023,67,107.0,12.53,0.0,22.91,0.0
101,2023,67,108.0,12.54,0.0,22.89,0.0
101,2023,67,109.0,12.53,0.0,22.87,0.0
101,2023,67,110.0,12.53,0.0,22.91,0.0
101,2023,67,111.0,12.53,0.0,22.89,0.0
101,2023,67,112.0,12.53,0.0,22.9,0.0
101,2023,67,113.0,12.53,0.0,22.91,0.0
101,2023,67,114.0,12.53,0.0,22.91,0.0
101,2023,67,115.0,12.53,0.0,22.89,0.0
101,2023,67,116.0,12.53,0.0,22.89,0.0
101,2023,67,117.0,12.53,0.0,22.87,0.0
101,2023,67,118.0,12.53,0.0,22.86,0.0
101,2023,67,119.0,12.53,0.0,22.84,0.0
101,2023,67,120.0,12.53,0.0,22.84,0.0
101,2023,67,121.0,12.53,0.0,22.84,0.0
101,2023,67,122.0,12.53,0.0,22.84,0.0
101,2023,67,123.0,12.53,0.0,22.83,0.0
101,2023,67,124.0,12.53,0.0,22.84,0.0
101,2023,67,125.0,12.53,0.0,22.85,0.0
101,2023,67,126.0,12.53,0.0,22.84,0.0
101,2023,67,127.0,12.53,0.0,22.79,0.0
101,2023,67,128.0,12.53,0.0,22.71,0.0
101,2023,67,129.0,12.53,0.0,22.64,0.0
101,2023,67,130.0,12.53,0.0,22.6,0.0
101,2023,67,131.0,12.53,0.0,22.56,0.0
101,2023,67,132.0,12.52,0.0,22.54,0.0
101,2023,67,133.0,12.53,0.0,22.52,0.0
101,2023,67,134.0,12.52,0.0,22.5,0.0
101,2023,67,135.0,12.52,0.0,22.49,0.0
101,2023,67,136.0,12.52,0.0,22.51,0.0
101,2023,67,137.0,12.52,0.0,22.55,0.0
101,2023,67,138.0,12.52,0.0,22.6,0.0
101,2023,67,139.0,12.52,0.0,22.59,0.0
101,2023,67,140.0,12.52,0.0,22.6,0.0
101,2023,67,141.0,12.52,0.0,22.6,0.0
101,2023,67,142.0,12.52,0.0,22.58,0.0
