a,b,dia_juliano,d,e,f,g,h
101,2023,80,0.0,12.66,0.0,23.44,0.0
101,2023,80,1.0,12.66,0.0,23.44,0.0
101,2023,80,2.0,12.66,0.0,23.45,0.0
101,2023,80,3.0,12.65,0.0,23.46,0.0
101,2023,80,4.0,12.65,0.0,23.46,0.0
101,2023,80,5.0,12.66,0.0,23.45,0.0
101,2023,80,6.0,12.66,0.0,23.45,0.0
101,2023,80,7.0,12.66,0.0,23.44,0.0
101,2023,80,8.0,12.66,0.0,23.45,0.0
101,2023,80,9.0,12.66,0.0,23.44,0.0
101,2023,80,10.0,12.66,0.0,23.43,0.0
101,2023,80,11.0,12.65,0.0,23.42,0.0
101,2023,80,12.0,12.65,0.0,23.41,0.0
101,2023,80,13.0,12.65,0.0,23.42,0.0
101,2023,80,14.0,12.65,0.0,23.4,0.0
101,2023,80,15.0,12.65,0.0,23.39,0.0
101,2023,80,16.0,12.65,0.0,23.38,0.0
101,2023,80,17.0,12.65,0.0,23.37,0.0
101,2023,80,18.0,12.66,0.0,23.34,0.0
101,2023,80,19.0,12.65,0.0,23.29,0.0
101,2023,80,20.0,12.65,0.0,23.26,0.0
101,2023,80,21.0,12.65,0.0,23.21,0.0
101,2023,80,22.0,12.65,0.0,23.17,0.0
101,2023,80,23.0,12.65,0.0,23.17,0.0
101,2023,80,24.0,12.65,0.0,23.15,0.0
101,2023,80,25.0,12.65,0.0,23.15,0.0
101,2023,80,26.0,12.65,0.0,23.18,0.0
101,2023,80,27.0,12.65,0.0,23.2,0.0
101,2023,80,28.0,12.65,0.0,23.21,0.0
101,2023,80,29.0,12.65,0.0,23.21,0.0
101,2023,80,30.0,12.65,0.0,23.22,0.0
101,2023,80,31.0,12.65,0.0,23.22,0.0
101,2023,80,32.0,12.65,0.0,23.22,0.0
101,2023,80,33.0,12.65,0.0,23.23,0.0
101,2023,80,34.0,12.65,0.0,23.23,0.0
101,2023,80,35.0,12.65,0.0,23.24,0.0
101,2023,80,36.0,12.65,0.0,23.25,0.0
101,2023,80,37.0,12.65,0.0,23.27,0.0
101,2023,80,38.0,12.65,0.0,23.29,0.0
101,2023,80,39.0,12.65,0.0,23.33,0.0
101,2023,80,40.0,12.65,0.0,23.34,0.0
101,2023,80,41.0,12.65,0.0,23.35,0.0
101,2023,80,42.0,12.65,0.0,23.36,0.0
101,2023,80,43.0,12.65,0.0,23.35,0.0
101,2023,80,44.0,12.65,0.0,23.35,0.0
101,2023,80,45.0,12.65,0.0,23.35,0.0
101,2023,80,46.0,12.65,0.0,23.36,0.0
101,2023,80,47.0,12.65,0.0,23.36,0.0
101,2023,80,48.0,12.65,0.0,23.35,0.0
101,2023,80,49.0,12.65,0.0,23.35,0.0
101,2023,80,50.0,12.65,0.0,23.35,0.0
101,2023,80,51.0,12.65,0.0,23.35,0.0
101,2023,80,52.0,12.65,0.0,23.35,0.0
101,2023,80,53.0,12.65,0.0,23.35,0.0
101,2023,80,54.0,12.65,0.0,23.34,0.0
101,2023,80,55.0,12.65,0.0,23.34,0.0
101,2023,80,56.0,12.65,0.0,23.34,0.0
101,2023,80,57.0,12.65,0.0,23.33,0.0
101,2023,80,58.0,12.65,0.0,23.3,0.0
101,2023,80,59.0,12.65,0.0,23.28,0.0
101,2023,80,100.0,12.65,0.0,23.28,0.0
101,2023,80,101.0,12.65,0.0,23.27,0.0
101,2023,80,102.0,12.65,0.0,23.26,0.0
101,2023,80,103.0,12.65,0.0,23.24,0.0
101,2023,80,104.0,12.65,0.0,23.24,0.0
101,2023,80,105.0,12.65,0.0,23.27,0.0
101,2023,80,106.0,12.65,0.0,23.29,0.0
101,2023,80,107.0,12.65,0.0,23.3,0.0
101,2023,80,108.0,12.65,0.0,23.3,0.0
101,2023,80,109.0,12.65,0.0,23.3,0.0
101,2023,80,110.0,12.65,0.0,23.28,0.0
101,2023,80,111.0,12.65,0.0,23.29,0.0
101,2023,80,112.0,12.65,0.0,23.29,0.0
101,2023,80,113.0,12.64,0.0,23.28,0.0
101,2023,80,114.0,12.65,0.0,23.26,0.0
101,2023,80,115.0,12.65,0.0,23.25,0.0
101,2023,80,116.0,12.65,0.0,23.25,0.0
101,2023,80,117.0,12.64,0.0,23.23,0.0
101,2023,80,118.0,12.65,0.0,23.21,0.0
101,2023,80,119.0,12.64,0.0,23.19,0.0
101,2023,80,120.0,12.65,0.0,23.18,0.0
101,2023,80,121.0,12.65,0.0,23.15,0.0
101,2023,80,122.0,12.65,0.0,23.16,0.0
101,2023,80,123.0,12.64,0.0,23.16,0.0
101,2023,80,124.0,12.64,0.0,23.15,0.0
101,2023,80,125.0,12.64,0.0,23.17,0.0
101,2023,80,126.0,12.64,0.0,23.2,0.0
101,2023,80,127.0,12.64,0.0,23.24,0.0
101,2023,80,128.0,12.65,0.0,23.25,0.0
101,2023,80,129.0,12.64,0.0,23.25,0.0
101,2023,80,130.0,12.64,0.0,23.25,0.0
101,2023,80,131.0,12.64,0.0,23.25,0.0
101,2023,80,132.0,12.64,0.0,23.24,0.0
101,2023,80,133.0,12.64,0.0,23.23,0.0
101,2023,80,134.0,12.64,0.0,23.22,0.0
101,2023,80,135.0,12.64,0.0,23.22,0.0
101,2023,80,136.0,12.64,0.0,23.22,0.0
101,2023,80,137.0,12.64,0.0,23.22,0.0
101,2023,80,138.0,12.64,0.0,23.21,0.0
101,2023,80,139.0,12.64,0.0,23.21,0.0
101,2023,80,140.0,12.64,0.0,23.22,0.0
101,2023,80,141.0,12.64,0.0,23.25,0.0
101,2023,80,142.0,12.64,0.0,23.27,0.0
101,2023,80,143.0,12.64,0.0,23.27,0.0
101,2023,80,144.0,12.64,0.0,23.27,0.0
101,2023,80,145.0,12.64,0.0,23.28,0.0
101,2023,80,146.0,12.64,0.0,23.29,0.0
101,2023,80,147.0,12.64,0.0,23.29,0.0
101,2023,80,148.0,12.64,0.0,23.3,0.0
101,2023,80,149.0,12.64,0.0,23.3,0.0
101,2023,80,150.0,12.64,0.0,23.3,0.0
101,2023,80,151.0,12.64,0.0,23.31,0.0
101,2023,80,152.0,12.64,0.0,23.33,0.0
101,2023,80,153.0,12.64,0.0,23.34,0.0
101,2023,80,154.0,12.64,0.0,23.35,0.0
101,2023,80,155.0,12.64,0.0,23.34,0.0
101,2023,80,156.0,12.64,0.0,23.33,0.0
101,2023,80,157.0,12.64,0.0,23.33,0.0
101,2023,80,158.0,12.64,0.0,23.32,0.0
101,2023,80,159.0,12.64,0.0,23.32,0.0
101,2023,80,200.0,12.64,0.0,23.32,0.0
101,2023,80,201.0,12.64,0.0,23.31,0.0
101,2023,80,202.0,12.64,0.0,23.31,0.0
101,2023,80,203.0,12.64,0.0,23.3,0.0
101,2023,80,204.0,12.64,0.0,23.3,0.0
101,2023,80,205.0,12.64,0.0,23.28,0.0
101,2023,80,206.0,12.64,0.0,23.28,0.0
101,2023,80,207.0,12.64,0.0,23.29,0.0
101,2023,80,208.0,12.64,0.0,23.3,0.0
101,2023,80,209.0,12.63,0.0,23.32,0.0
101,2023,80,210.0,12.64,0.0,23.31,0.0
101,2023,80,211.0,12.64,0.0,23.28,0.0
101,2023,80,212.0,12.64,0.0,23.28,0.0
101,2023,80,213.0,12.63,0.0,23.28,0.0
101,2023,80,214.0,12.63,0.0,23.26,0.0
101,2023,80,215.0,12.64,0.0,23.23,0.0
101,2023,80,216.0,12.63,0.0,23.2,0.0
101,2023,80,217.0,12.63,0.0,23.18,0.0
101,2023,80,218.0,12.64,0.0,23.17,0.0
101,2023,80,219.0,12.64,0.0,23.16,0.0
101,2023,80,220.0,12.64,0.0,23.15,0.0
101,2023,80,221.0,12.64,0.0,23.14,0.0
101,2023,80,222.0,12.63,0.0,23.12,0.0
101,2023,80,223.0,12.64,0.0,23.11,0.0
101,2023,80,224.0,12.63,0.0,23.1,0.0
101,2023,80,225.0,12.63,0.0,23.09,0.0
101,2023,80,226.0,12.63,0.0,23.07,0.0
101,2023,80,227.0,12.63,0.0,23.06,0.0
101,2023,80,228.0,12.63,0.0,23.05,0.0
