a,b,dia_juliano,d,e,f,g,h
101,2023,143,2400.0,12.59,0.0,22.93,0.0
101,2023,143,1.0,12.59,0.0,22.93,0.0
101,2023,143,2.0,12.59,0.0,22.9,0.0
101,2023,143,3.0,12.59,0.0,22.88,0.0
101,2023,143,4.0,12.59,0.0,22.88,0.0
101,2023,143,5.0,12.59,0.0,22.87,0.0
101,2023,143,6.0,12.6,0.0,22.86,0.0
101,2023,143,7.0,12.59,0.0,22.87,0.0
101,2023,143,8.0,12.59,0.0,22.87,0.0
101,2023,143,9.0,12.59,0.0,22.87,0.0
101,2023,143,10.0,12.59,0.0,22.9,0.0
101,2023,143,11.0,12.59,0.0,22.93,0.0
101,2023,143,12.0,12.59,0.0,22.94,0.0
101,2023,143,13.0,12.59,0.0,22.95,0.0
101,2023,143,14.0,12.59,0.0,22.95,0.0
101,2023,143,15.0,12.59,0.0,22.95,0.0
101,2023,143,16.0,12.59,0.0,22.95,0.0
101,2023,143,17.0,12.59,0.0,22.93,0.0
101,2023,143,18.0,12.59,0.0,22.95,0.0
101,2023,143,19.0,12.59,0.0,22.93,0.0
101,2023,143,20.0,12.59,0.0,22.87,0.0
101,2023,143,21.0,12.59,0.0,22.85,0.0
101,2023,143,22.0,12.59,0.0,22.83,0.0
101,2023,143,23.0,12.59,0.0,22.81,0.0
101,2023,143,24.0,12.59,0.0,22.8,0.0
101,2023,143,25.0,12.59,0.0,22.81,0.0
101,2023,143,26.0,12.59,0.0,22.81,0.0
101,2023,143,27.0,12.59,0.0,22.8,0.0
101,2023,143,28.0,12.59,0.0,22.8,0.0
101,2023,143,29.0,12.59,0.0,22.8,0.0
101,2023,143,30.0,12.59,0.0,22.81,0.0
101,2023,143,31.0,12.59,0.0,22.83,0.0
101,2023,143,32.0,12.59,0.0,22.83,0.0
101,2023,143,33.0,12.59,0.0,22.83,0.0
101,2023,143,34.0,12.59,0.0,22.83,0.0
101,2023,143,35.0,12.59,0.0,22.83,0.0
101,2023,143,36.0,12.59,0.0,22.83,0.0
101,2023,143,37.0,12.59,0.0,22.83,0.0
101,2023,143,38.0,12.59,0.0,22.83,0.0
101,2023,143,39.0,12.59,0.0,22.82,0.0
101,2023,143,40.0,12.59,0.0,22.83,0.0
101,2023,143,41.0,12.59,0.0,22.84,0.0
101,2023,143,42.0,12.59,0.0,22.85,0.0
101,2023,143,43.0,12.59,0.0,22.84,0.0
101,2023,143,44.0,12.59,0.0,22.82,0.0
101,2023,143,45.0,12.59,0.0,22.84,0.0
101,2023,143,46.0,12.59,0.0,22.85,0.0
101,2023,143,47.0,12.59,0.0,22.85,0.0
101,2023,143,48.0,12.59,0.0,22.85,0.0
101,2023,143,49.0,12.59,0.0,22.85,0.0
101,2023,143,50.0,12.59,0.0,22.85,0.0
101,2023,143,51.0,12.59,0.0,22.85,0.0
101,2023,143,52.0,12.59,0.0,22.84,0.0
101,2023,143,53.0,12.59,0.0,22.84,0.0
101,2023,143,54.0,12.59,0.0,22.85,0.0
101,2023,143,55.0,12.59,0.0,22.84,0.0
101,2023,143,56.0,12.59,0.0,22.83,0.0
101,2023,143,57.0,12.59,0.0,22.83,0.0
101,2023,143,58.0,12.59,0.0,22.84,0.0
101,2023,143,59.0,12.59,0.0,22.85,0.0
101,2023,143,100.0,12.59,0.0,22.85,0.0
101,2023,143,101.0,12.59,0.0,22.85,0.0
101,2023,143,102.0,12.59,0.0,22.85,0.0
101,2023,143,103.0,12.59,0.0,22.86,0.0
101,2023,143,104.0,12.59,0.0,22.85,0.0
101,2023,143,105.0,12.59,0.0,22.83,0.0
101,2023,143,106.0,12.59,0.0,22.81,0.0
101,2023,143,107.0,12.59,0.0,22.78,0.0
101,2023,143,108.0,12.59,0.0,22.78,0.0
101,2023,143,109.0,12.59,0.0,22.77,0.0
101,2023,143,110.0,12.59,0.0,22.75,0.0
101,2023,143,111.0,12.59,0.0,22.75,0.0
101,2023,143,112.0,12.59,0.0,22.75,0.0
101,2023,143,113.0,12.59,0.0,22.75,0.0
101,2023,143,114.0,12.59,0.0,22.75,0.0
101,2023,143,115.0,12.59,0.0,22.75,0.0
101,2023,143,116.0,12.59,0.0,22.75,0.0
101,2023,143,117.0,12.59,0.0,22.74,0.0
101,2023,143,118.0,12.59,0.0,22.73,0.0
101,2023,143,119.0,12.59,0.0,22.7,0.0
101,2023,143,120.0,12.59,0.0,22.69,0.0
101,2023,143,121.0,12.59,0.0,22.66,0.0
101,2023,143,122.0,12.59,0.0,22.63,0.0
101,2023,143,123.0,12.59,0.0,22.61,0.0
101,2023,143,124.0,12.59,0.0,22.58,0.0
101,2023,143,125.0,12.59,0.0,22.58,0.0
101,2023,143,126.0,12.59,0.0,22.55,0.0
101,2023,143,127.0,12.59,0.0,22.54,0.0
101,2023,143,128.0,12.59,0.0,22.54,0.0
101,2023,143,129.0,12.59,0.0,22.53,0.0
101,2023,143,130.0,12.59,0.0,22.54,0.0
101,2023,143,131.0,12.59,0.0,22.51,0.0
101,2023,143,132.0,12.59,0.0,22.49,0.0
101,2023,143,133.0,12.59,0.0,22.49,0.0
101,2023,143,134.0,12.59,0.0,22.49,0.0
101,2023,143,135.0,12.59,0.0,22.5,0.0
101,2023,143,136.0,12.59,0.0,22.51,0.0
101,2023,143,137.0,12.59,0.0,22.51,0.0
101,2023,143,138.0,12.59,0.0,22.52,0.0
101,2023,143,139.0,12.59,0.0,22.52,0.0
101,2023,143,140.0,12.59,0.0,22.54,0.0
101,2023,143,141.0,12.59,0.0,22.56,0.0
101,2023,143,142.0,12.59,0.0,22.57,0.0
101,2023,143,143.0,12.59,0.0,22.59,0.0
101,2023,143,144.0,12.59,0.0,22.61,0.0
101,2023,143,145.0,12.59,0.0,22.59,0.0
101,2023,143,146.0,12.59,0.0,22.58,0.0
101,2023,143,147.0,12.59,0.0,22.58,0.0
101,2023,143,148.0,12.59,0.0,22.59,0.0
101,2023,143,149.0,12.59,0.0,22.6,0.0
101,2023,143,150.0,12.58,0.0,22.6,0.0
101,2023,143,151.0,12.59,0.0,22.58,0.0
101,2023,143,152.0,12.59,0.0,22.59,0.0
101,2023,143,153.0,12.59,0.0,22.59,0.0
101,2023,143,154.0,12.59,0.0,22.6,0.0
101,2023,143,155.0,12.59,0.0,22.61,0.0
101,2023,143,156.0,12.59,0.0,22.63,0.0
101,2023,143,157.0,12.59,0.0,22.63,0.0
101,2023,143,158.0,12.59,0.0,22.63,0.0
101,2023,143,159.0,12.59,0.0,22.63,0.0
101,2023,143,200.0,12.59,0.0,22.63,0.0
101,2023,143,201.0,12.59,0.0,22.63,0.0
101,2023,143,202.0,12.59,0.0,22.64,0.0
101,2023,143,203.0,12.59,0.0,22.62,0.0
101,2023,143,204.0,12.59,0.0,22.61,0.0
101,2023,143,205.0,12.59,0.0,22.6,0.0
101,2023,143,206.0,12.59,0.0,22.59,0.0
101,2023,143,207.0,12.59,0.0,22.6,0.0
101,2023,143,208.0,12.59,0.0,22.61,0.0
101,2023,143,209.0,12.58,0.0,22.61,0.0
101,2023,143,210.0,12.59,0.0,22.61,0.0
101,2023,143,211.0,12.59,0.0,22.61,0.0
101,2023,143,212.0,12.59,0.0,22.61,0.0
101,2023,143,213.0,12.59,0.0,22.6,0.0
101,2023,143,214.0,12.59,0.0,22.61,0.0
101,2023,143,215.0,12.59,0.0,22.6,0.0
101,2023,143,216.0,12.59,0.0,22.59,0.0
101,2023,143,217.0,12.59,0.0,22.59,0.0
101,2023,143,218.0,12.59,0.0,22.58,0.0
101,2023,143,219.0,12.58,0.0,22.59,0.0
101,2023,143,220.0,12.59,0.0,22.57,0.0
101,2023,143,221.0,12.58,0.0,22.56,0.0
101,2023,143,222.0,12.59,0.0,22.56,0.0
101,2023,143,223.0,12.59,0.0,22.56,0.0
101,2023,143,224.0,12.59,0.0,22.56,0.0
101,2023,143,225.0,12.59,0.0,22.56,0.0
101,2023,143,226.0,12.59,0.0,22.56,0.0
101,2023,143,227.0,12.59,0.0,22.56,0.0
101,2023,143,228.0,12.59,0.0,22.56,0.0
101,2023,143,229.0,12.58,0.0,22.56,0.0
101,2023,143,230.0,12.59,0.0,22.56,0.0
101,2023,143,231.0,12.59,0.0,22.56,0.0
101,2023,143,232.0,12.59,0.0,22.56,0.0
101,2023,143,233.0,12.59,0.0,22.56,0.0
101,2023,143,234.0,12.59,0.0,22.54,0.0
101,2023,143,235.0,12.59,0.0,22.53,0.0
101,2023,143,236.0,12.58,0.0,22.52,0.0
101,2023,143,237.0,12.59,0.0,22.52,0.0
101,2023,143,238.0,12.58,0.0,22.52,0.0
101,2023,143,239.0,12.59,0.0,22.52,0.0
101,2023,143,240.0,12.58,0.0,22.52,0.0
101,2023,143,241.0,12.59,0.0,22.53,0.0
101,2023,143,242.0,12.58,0.0,22.54,0.0
101,2023,143,243.0,12.59,0.0,22.53,0.0
101,2023,143,244.0,12.58,0.0,22.54,0.0
101,2023,143,245.0,12.59,0.0,22.54,0.0
101,2023,143,246.0,12.59,0.0,22.53,0.0
